comment,n_star,date_time,label,positive_count,neutral_count,negative_count
máy đầy 6trieu 1may cao_cấp cấu_hình tuyệt đẹp ngoại_hình bắt_mắt cam chụp hoàn_hảo moi góc_độ hãng đt mới chất_lượng khỏi chê hơi tiếc đèn flash tối may hoi nóng chạy tác vụ nặng pin hao hoi nhanh bật fun khắc_phục đk điểm chắc_chắn trở_thành thế_lực mới trong làng đt mình thích máy thỏa_mãn sử_dụng ủng_hộ reamel nhiệt_tình,5,1/8/2020,Positive,4,3,1
sp dùng ok tay khá nhạy_bén pin sử_dụng lâu_dài sắc nhanh camera chụp khá sắc nét chụp gần ko mờ,5,13/08/2020,Positive,4,0,0
sản_phẩm quá tệ vs tầm giá 3tr dùng quá lag khuyên mọi người k mua tầm giá mua vsmart live ngon hơn,1,19/05/2020,Negative,0,1,2
chip con yếu quá chơi liên_quân giật dễ sợ mới mua đc 3 ngày giờ muốn đổi máy khác luôn,1,8/5/2020,Negative,0,0,1
tôi sử_dụng dt ssphải nói thật ss quá tệbỏ gần 7t mua mớisử_dụng dk hơn 1 tháng loạn cảm_ứngpin ko bềnnếu mọi người đọc dk bình_luận cân_nhắc muass chán,1,9/1/2020,Negative,1,0,4
nói_chung máy ngon giá tầm trung máy quá ok tui xài 2 tháng r hồi mua ở fpt ko hiểu sao thánh 1 sao,5,26/02/2020,Positive,1,1,0
sp tốt pin khoẻ chơi game mượt màcấu hình tốt chụp ảnh ok mình hài_lòng,5,22/02/2020,Positive,4,0,0
em mua đc hơn 1 tuần nói_chung máy tốt pin trâu chơi game ổn_định mượt ít giật lag loa khá lớn loa nằm đít khó cảm_nhận nghe nhạc chơi game xem yt chụp ảnh tốt chụp sáng k đẹp lắmpin trâu chơi hơn 1 ngày ms hết sạc gần 2 tiếng máy đầy pin khá đáng mua,5,27/11/2019,Positive,4,1,1
nhận_xét 3 ngày dùng máy ưu_điểm camera ok cảm_ứng mượt đa_nhiệm tốt màn_hình hiển_thị đẹp trọng_lượng máy cầm lâu nặng vs mõi tay khuyết_điểm vân tay chậm pin dc trâu lắm máy khá dài k cân_đối_mặt lưng nhựa bám nhìu mồ_hôi vân tay,3,24/04/2020,Positive,3,2,1
mọi người khentôi mua dùng chắn ko tưởng máy ảnhvô thất vọngko biết 1 tuần đổi ko,1,25/07/2020,Negative,0,0,1
sản_phẩm xài tốt mua ba tuần ko thấy lổi nói_chung đáng mua mấy người đánh_giá máy tệ quá_vậy,5,29/08/2019,Positive,1,0,0
sản_phẩm tuyệt thích nhất viên pin 5000 mah xài tận 2 ngày mới hết chơi game bao mượt thôi luôn giá rẻ ai nói bắt wifi yếu riêng mình thấy bắt tốt lắm nhé,5,6/7/2020,Positive,5,0,0
mới mua đc 2 ngàynói chung máy ổnpubg chơi mượt ở đồ_hoạ trung bìnhchơi liên_tục 5 tiếng mất khoảng 90 pinpin cảm_giác tụt hơi nhanhnói chung chấp_nhận đcmua hôm 147 còn 4250000,5,16/07/2019,Positive,2,1,1
dạo pin sao ấy nhỉ tuột nhanh hơn dù thời_gian sử_dụng tác vụ hoạt_động mới mua,4,6/3/2020,Negative,0,0,1
lần đầu xài sam sung a series thấy khá okchíp ko tốt lâu_dài ko biết nào nhân_viên phục_vụ tốt nhiệt_tình quá làm mình ngại,5,27/12/2019,Positive,2,0,1
máy thiết_kế dày nặng chụp ảnh tạm thôi còn thua 135 ss a10 loa ko hay lắm tạm chấp_nhận xem youtube ko đẹp còn thua cả nokia 22 rẻ_tiền còn thứ khác tốt trong tầm giá thích nhất nv dmx giao hàng tận mpko đi tới chỗ vui,4,12/1/2020,Negative,2,2,2
máy mua hai hôm thấy dùng ok lắm còn biết lâu sao dung_lượng pin hơi thấp,5,6/1/2020,Neutral,1,0,1
máy mới mua dc vài hôm thường_xuyên nhận vân tay pin nhất hết thất_vọng về sản_phẩm,3,22/06/2019,Negative,0,0,3
máy dùng ok mới mua cáh 6 ngày pị tạm máy chơi game chụp hình ok sản_phẩm đáng mua năm giá_cả hợp_lý,5,28/05/2018,Positive,4,1,0
xem fim hay youtube mờ cam48 chup ảnh xấu pin 5000 sài ngang_ngửa pin 3000 mua 3năm tệ hơn máy j7pro minh dùng nhìu,1,1/7/2020,Negative,0,0,4
iphone 7 plus sao gọi điện đầu dây bên kia ko nghe đc mình nói hết nghe nhỏ ai trường_hợp giống mình ko,4,26/08/2019,Negative,0,0,1
nó khá tốt về giá chơi game nhẹ muotj game nặng ko chỉnh mã setting,5,18/03/2020,Neutral,1,2,0
5 sao hàng việt loa nhỏ camera chụp ko đẹp nhờ mong thêm vài cập_nhật khắc_phục máy mượt nhân_viên tgdđ nhiệt_tình còn dễ_thương,5,19/03/2020,Neutral,2,0,2
tạm vân tay nhạy lắm camera kém ai dùng 1 tuần lỗi vân tay ạ,2,3/6/2020,Negative,0,1,2
sản_phẩm tồi thao_tác ứng_dụng giật lag máy_ảnh kém nghe gọi video call quá mờ pin sụt nhanh,1,6/1/2020,Negative,0,0,4
mua đc 27ngày hay đơ treo màn_hình reset máy ko biết đổi máy khác ko còn ok nhân_viên nhiệt_tình,3,17/06/2020,Positive,2,0,1
mik xài samsung a10s tốt ko biz mấy bn sao mik chs pubg vs free fire liên_quan ko vấn_đề j ht nha mượt ko chê âuko đơ ko lagmik ns thật 100 mấy bn đơ xin coi ram tràn ko đơ sử_dụng quá mức ko máy chơi êm lắm mn ạ sang_trọng tin mik ik samsung a10s tốt pin trâu_bò mik xài r êm,5,20/11/2019,Positive,4,0,0
em mua 2 ngày dùng chán quá mở vân tay 7 phát đc 1 phát nhận_diện khuôn_mặt 5 phát dc 1 nc quá thất_vọng,1,12/7/2019,Negative,0,0,2
sản_phẩm ok mượt thiết_kế đẹp_mắt chất lưong sản_phẩm ok hàng chính hãng 100 giá_cả hợp_lý một sản_phẩm vâyh,4,4/6/2018,Positive,4,0,0
máy màu_sắc nhợt_nhạt phản_hồi chậmcam tàm tạmpin bt khuyên bạn cân_nhắc kỹ mua hàng thua xa con oppo,2,29/06/2020,Negative,0,2,3
uổng công chờ_đợi bản cập_nhật tháng 5 samsung a70 cập_nhật tình_trạng chơi game mướt hơn còn lỗi di_chuyển k còn loạn phím nhắn_tin cam chụp cải_thiện hơn mình mua đt chủ_yếu chơi game như_vậy tuyệt_vời,5,20/05/2019,Positive,3,0,0
sang tuần dự_định mua giảm_giá mình chi tổng_bao_nhiêu tiền phân_vân về giá,4,13/08/2020,Neutral,0,1,0
mình mua dc gần nửa tháng điểm cộng pin trâuđánh liên_quân mượt ko lag sạc nhanh pin xài gần 2 ngày mới hết xem ytb hay lướt fb màu_sắc k đẹp ko sắc nét chụp hình tạm tầm giá k mong_đợi quá cao mình chủ_yếu cày game bạn nào nhu_cầu cao về chụp ảnh đẹp cân_nhắc dt,5,8/5/2020,Neutral,2,3,1
cách nào trở_lại tiếng viêt k nhỉminh_chọn ngôn_ngữ l tiếng việt mapin tụt nhanh,4,1/8/2020,Negative,0,0,1
mới mua con trả_góp 6thang chuẩn_bị góp tháng đầu j hết chơi game free fire chút đứng vô đứng tiếp xíu vanh ngoài ko vô_lại trận ngày vậy_mà máy tải 1 trò nhiêu mới mua góp tháng đầu kiểu góp xong 6thang chắc đục máy quá,2,22/06/2019,Negative,0,0,2
ji ok tội ngoài_trời nắng chẳng nhìn thấy ji cả tăng độ sáng hết cỡ mới nhìn thấy chút_ít bực thôi,4,17/07/2019,Neutral,1,0,1
quá tuyệt_vời giá_cả phù_hợp 1 siêu phẩm tầm trung luôn_luôn đồng_hành ủng_hộ oppo,5,3/3/2020,Positive,3,0,0
chán con 9s thật sụ luôn gọi đi hay ai gọi tới đen xì màn_hình ko sáng chịu luôn máy thi_thoảng tự oat ngoài chán 9s thật_sự luôn,5,16/06/2020,Negative,0,0,3
máy vivo y19 pin lâuchạy mượtanh mượn dùng thử 2 ngày cảm_thấy tốtchụp hình thua oppo ảnh ảo diệucòn chip media tek p65 chạy mạnh snapdragon nó chạy ít nóng dòng chip mỹ chạy mượtai biết mua máy nào chạy chip media tek ổnđiển hình_như còn oppof7 128gb6gb anh chạy chip helio media tek p60 mượt nóng xài ngày_giờ quá tốt luônmua ở,5,25/11/2019,Positive,3,1,0
mua hôm ra_mắt máy dùng ngon pin khủng máy mượt giá rẻ như_vậy ít đối_thủ,5,18/03/2020,Positive,3,0,0
pin 4000 tụt quá nhanh sử_dụng 3 tiếng tụt hết 20 pin sạc nhanh thật tụt pin nhanh k kém k biết đổi máy k,3,24/01/2020,Neutral,0,1,0
thấy tự_ái nỡ đổi lỡ mua rồi_đây điện_thoại tồi_tệ nhất tôi muaso oppo chả sánh đc con a3s giá hơn triệu,1,20/05/2020,Negative,0,0,2
máy sài 2 tuần pin sai trung_bình xiaomi pin về sao mới lâu cấu_hình chơi hero survival 20 người combo ko lag ok camera cậy đc đối_với mình thấy giá máy như_vậy ok lun nhân_viên ở bạc liêu nhiệt_tình hết_mình hổ trợ khách mình cảm_thấy vui mua đồ ở thế_giới di_động,5,2/6/2019,Positive,4,1,0
mới mua chiều máy tụt pin quá mặc_dù pin tới 5000m màng hình hơi đơ nói_chung ổn,2,15/06/2020,Negative,0,1,2
mới mua dc 2 ngày mình ko dùng nghe gọi lướt mạng nhắn_tin máy mượt_mà camera nịnh mắt phù_hợp sống ảo ko rõ lắm camera ổn pin 15 ngày mới sạc 4g suốt ko lúc_nào xài,5,23/09/2019,Positive,3,0,0
mới mua về đánh game di_chuyển hay đứng cập_nhật đỡ hơn nhìu pin 4500 mau hết,3,26/05/2019,Negative,0,0,2
chơi game liên_quân tệ quá còn khác ok ngon game choi k ổn chán quá h pàm sao,2,6/5/2020,Neutral,1,0,1
máy dùng chơi game ổn_áp hợp túi tiềnnhược điểm duy_nhất đôi phần cảm_ứng gần thỏ đơ nhậncó lẽ điểm trừ duy_nhất,5,20/02/2020,Positive,2,0,1
xài một thời_gian xuống mong_đợi camera đầu chán,1,12/11/2019,Negative,0,0,2
máy mượt pin trâu chiến game ngon đáng đồng_tiền camera chụp đẹp chụp bản đêm khá ok nói_chung quá ngon,5,5/2/2020,Positive,5,0,0
minh mua sản_phẩm tgdd lê đại hành phường 1 đà lạt nhân_viên tư_vấn tốt nhiệt_tình mình nhu_cầu chơi game xem youtube sản_phẩm đáp_ứng tốt chiến mạnh pin trâu,5,4/4/2020,Positive,3,0,0
màn_hình bật full tốichip chơi lq mượt cực_kì 30p hơi nóngdc pin 5000 sạc nhanh 20100 khoảng 2hnói chung ok,5,19/05/2020,Positive,2,1,1
sản_phẩm tốt dung_lượng pin lớn dùng đc ngày loa nghe to rõ đáp_ứng tốt,5,26/06/2019,Positive,3,0,0
máy mau tuột pin loa nhỏ lớn bật nhạc nghe ồ máy mới xài gần 2 tuần thất_vọng,1,18/03/2020,Negative,0,0,3
máy hay treo chat zalo đơ cảm_biến vân tay màn_hình kém,2,8/4/2020,Negative,0,0,2
mới mua đc 2 tuần về treo chữ samsung sao ạ ko lẽ bán lỗthất vọng quá,1,14/08/2020,Negative,0,0,2
gọi điện_thoại phản_hồi chậm lắm khoảng 5 hoặc 6 giậy mới gọi rat mong khắc_phục lổi nầy,3,25/04/2020,Negative,0,0,1
máy up bản mới nhất lỗi treo logo ko dc fastboot hay recovery tình_trạng cả 2 máy úp như_vậy,3,10/7/2020,Negative,0,0,1
thấy anh_em đánh_giá thấy ham quá đi khong biết chip ngang chip snap nào,5,14/03/2020,Negative,0,0,0
máy xài đơ màng hình bấm k khoảng 5p ms trở_lại bình_thường mua gần dc 1 tháng,3,16/01/2020,Negative,0,0,2
máy chơi liên_quân máy nóng k cầm nỗi luôn sao chơi dc cảm_thấy chán,2,23/10/2019,Negative,0,0,2
3 ngày trải nghiệm về máy mình ưng_ý cấu_hình mượt chơi game ok pin trâu sạc nhanh mọi thứ về nó tuyệt về phần chụp ảnh hơi tệ chút bù mọi thứ khác ok,5,15/05/2020,Positive,3,0,1
mới đc 1 tháng chay 2 tgdđ trả_lời giúp ae ai cảnh_ngộ xin cách xử_lý ko xạc đêm ko dùng xạc nha ai đổi đc máy khác ko,4,18/10/2019,Negative,0,0,1
ưu_điểm máy dùng mượtcảm biến vân tay mở khóa khuôn_mặt nhạy pin trâu dùng xạc nóng máy khuyết_điểm mặt dễ bám dấu vân tay ốp loa ngòai ko sắc nét nghe loa tầu cải_thiện,4,13/12/2019,Positive,2,1,1
chụp ảnh tạm đượcchơi game ổn pin trâu khá ok nhân_viên tư_vấn tận_tình nói_chung đáng tầm giá,5,4/4/2020,Positive,5,1,0
thua về mọi mặc trong tầm giá mua đc 4 tháng đơ lag cam yếu chơi game yếu đc pin ok,1,18/04/2020,Negative,1,1,3
em ko hiểu sao điện_thoại dùng 1 tháng 2 bữa_nay tự tắt nguồn ạ,5,3/8/2020,Negative,0,0,1
máy mới mua về xài ổn_định nhân_viên nhiệt_tình khách_hàng thân_thiết giảm thêm 15 giá máy,5,26/07/2020,Positive,2,0,0
máy sử_dụng pin trâu tác vụ nhanh mượt ko chê,5,1/6/2020,Positive,2,0,0
trải nghiệm tôi tầm giá mọi thứ khá ok chút vấn_đề sạc pin nóng tôi vừa_mới mua vài giờ đồng_hồ,4,4/5/2020,Negative,1,1,1
máy chụp hình đẹp cá_nhân mình thấy hơi nóng lướt web pin đủ dùng tác vụ mượt_mà,5,22/04/2019,Positive,3,0,1
lần đầu nhìn máy ấn_tượng về thiết_kế camera chụp đẹp đúng oppo chuyên camera tấm nào chụp đẹp pin sạc nhanh vooc sợ vấn_đề về pin mình ghét màn_hình khuyết_điểm đục lỗ giọt nước reno2 f làm tốt điểm cộng máy dùng tấm nền amoled màu_sắc rực_rỡ máy tác vụ khá mượt game tạm ổn nói_chung mình hài_lòng vố sản_phẩm,5,2/1/2020,Positive,6,0,0
mua hôm 1382019 hôm_nay ngày 492019 mọi thứ okpin ngang_ngửa pin mấy hãng androi tầm 3000mah sao mấy đứa trẩu chê nọ,5,4/9/2019,Positive,2,0,0
nhìn trung về chất_lượng sản_phẩm còn thua xa oppo trung quốc đung hay đơ thôi chót đại giờ samsung dùng khỏi lo,3,28/05/2020,Negative,0,0,3
giá hợp_lý cấu_hình tốt nhìn_chung hài_lòng về sản_phẩm mong vinsmart tiếp_tục sp cao_cấp hơn_nữa,5,16/03/2020,Positive,4,0,0
máy khá ngon trong tầm giá máy đc sử_dụng con chip khác mạnh hơn một_chút chơi game tốt hơn,5,7/8/2020,Positive,1,1,0
sản_phẩm giật chơi game gọi zalo đổi máy mới lỗi phần_mềm đề_nghị oppo cập_nhật phiên_bản mới vá lỗi,1,22/03/2020,Negative,0,0,1
sp sử_dụng tốt hiệu_năng ổn chơi game mượt chụp ảnh đẹp pin trâu tóm sp tốt,5,25/02/2020,Positive,4,0,0
mẫu_mã đẹp lung_linh máy chạy cực nhanh mượt hơn con iphone 6s khóai nhất mở khóa bằng vân tay phía kiểu bỏ tay vô tự mở khóa thêm phần khóa ứng_dụng bằng vân tayvì app gmail zalo fb momo bảo_mật riêng_tư,5,13/05/2019,Positive,3,0,0
ai giống mình máy sài bình_thường hở xem phim lâu_lâu đơ hình tiếng chạy thế_nào ấy nhỉ,4,8/7/2020,Negative,0,0,1
sản_phẩm tốt ai chơi game mang 1 em về chơi nhé ngắn_gọn thế thôu,5,31/05/2020,Positive,2,0,0
vừa_mới mua xong máy đẹp nhân_viên nhiệt_tình máy mình xem phim nghe nhạc mượt cộng thêm pin dung_lượng cao mình thích camera chụp đẹp,5,8/3/2020,Positive,5,0,0
mình mua dt cũ xài tốt pin xuống lâu cám_ơn tgdd,4,17/09/2019,Positive,3,0,0
màn_hình sắc nét pin trâu chíp khoẻ hình_thức máy đẹp vivo s1 pro quá tuyệt_vời,5,21/04/2020,Positive,5,0,0
dùng hơn 2 tuần cảm_giác mọi thứ ok sóng_sánh hơi kémhay mất sóng cách nào khắc_phục ko qtv mong phản_hồi,3,21/04/2020,Neutral,1,0,1
biết mn sử_dụng nào mình thấy máy ok lắm mình 5 sao kém ở phần pin hơi thấp tất_cả ok,5,21/04/2020,Neutral,1,0,1
nhanh hao pin làm hao làm_sao hiển_thị thông_báo màn_hình khoá,5,21/04/2020,Negative,0,1,1
máy hoàn_thiện về mặt thiết_kế hiệu_năng chơi pubg tft mobile mượt_mà sạc nhanh 30w đầu hơi nóng,5,21/04/2020,Positive,2,0,1
sài 6 tháng máy lâu_lâu máy đơwifi yếusóng yếuđang sài tự_nhiên đứng máy lnbấm nút nguồn mở mới sài đượcchán vãi,1,21/04/2020,Negative,0,0,3
ngon bổ rẻ trong tầm tiền ủng_hộ hàng việt cảm_ơn bác vượng lắm mong một ngày doanh_số vượt mặt hãng made in prc,5,21/04/2020,Positive,3,0,0
cảm_nhận gần 1 tháng sử_dụng máy oke về mọi mặt thiết_kế lẫn cấu_hình đặc_biệt sạc nhanh 30w sạc tới 1 tiếng máy đầy pinbin khoẻ chụp hình khỏi chê hỗ_trợ chụp đêm chụp chân_dung quay_phim siêu chậm mê cực chiến game khỏi nói chạy snap 720g ngon khỏi chê j màn_hình đẹp 8490 đág máy ôg đg định mua máy tham_khảo mua dòng reno 4 nhév,5,21/04/2020,Positive,5,0,0
máy tầm tiền rẻ thiết_kế đẹp lắm mọi người ạ chip khoẻ lắm,5,21/04/2020,Positive,3,0,0
sạc 3h15 tùy thôi đt 0 100 tổn_hại máy lắm máy chơi game tốt công_nhận đầu mk mua chiến lq thôi rủ_rê mk pubg đầu mk sợ nó ko vô đc game nó vượt ngoài mong tưởng mk vs tầm giá em nó trải nghiệm thế quá tuyệt_vời trải nghiệm 2 tháng mk,5,21/04/2020,Positive,1,0,0
máy dùng tới 6 tháng đả giật lác rồikhông hiểu sao mua ở thế thới di_động còn điện_thoại đểu v rẻ_tiền khác tưởng đâu dùng ngon ai_ngờ,2,21/04/2020,Negative,0,0,2
rom 32gb mua về chẳng tải dc mấy ứng_dụng gần đầy r sao phần_mềm máy chiếm gần 20gb,4,21/04/2020,Negative,0,0,1
quá thất_vọng xài u10 chuyển con thiết_kế màu đẹp hơn đơ xài loạn cảm_ứng,1,21/04/2020,Negative,1,0,3
mn cảm_thấy con oppo a92 mạng lướt web tốc_độ kém ko ở chỗ đông ng ý trong máy khác lướt đc bt,3,21/04/2020,Negative,0,0,1
máy mới mua hôm quaxài ngon lắma e ạtại mình hay chơi game ko điều_kiện mua máy xịnthì con mình thấy ok lắm,5,21/04/2020,Positive,1,0,0
máy như_vậy tầm giá quá ngon mn à ủng_hộ hàng vn nhiệt_tình đi mn ơi,5,21/04/2020,Positive,2,1,0
camera đẹp lắm game khỏi chê pin xài chơi game khá lâu sạc nhanh 1 tuần sử_dụng thấy ổn còn về ko biết thương_hiệu samsung mình hoàn_toàn tin_tưởng,5,21/04/2020,Positive,5,0,0
quá tuyệt_vời tôi thích dùng đt oppo pin trâu bộ_nhớ cao ram cao thoải mãi tải game chơi game,5,21/04/2020,Positive,4,0,0
cảm_ứng oknhưng ram 6ghi ảochơi game lỗitôi mua ở thế_giới di_động máy vivo v15 năm_ngoái giờ hết mới hết bảo_hành hỏng luônmong ac nào muốn mua vivo chơi game bỏ đi nhétất cả ram 6ghi hay 8ghi ảo,1,21/04/2020,Neutral,1,0,1
giá 20 triệu màn_hình fhd con chíp 765g như_vậy quá đắt rồivới mức giá thid mua samsung s20 dùng tốt gơn hoặc iphone xs mới dùng chất_lượng hơn,2,21/04/2020,Negative,0,2,2
tôi mua thử sp mới vivo y20 tgdd thật bất_ngờ ngoài mong_đợi máy tốt hiệu_năng ổn cảm_biến vân tay bên hông mới,4,21/04/2020,Positive,3,0,0
chụp ảnh lấy nét chậm dùng đc 1 tháng gọi nghe đc cố dùng 8 tháng máy đơ màn_hình vuốt ngờ tệ đến,1,21/04/2020,Negative,0,0,4
máy dùng ok bin sạc nhanh lâu hết xài đc 2 ngày lước mược nói_chung sài ok,5,21/04/2020,Positive,3,0,0
máy dùng tốt em lỡ làm rơi vỡ màn_hình ở thế_giới di_động dịch_vụ ép kính ạ,5,21/04/2020,Positive,1,1,0
em hỏi cạnh 2 loa 1 cổng type c đúng k ạ sao em thấy 1 bê loa dùng thôi ạ,4,21/04/2020,Negative,0,0,0
mua xài bản xách tay hồng kôngchip snapdragon pin k trâu bằng note 10 n9760 xài 1 ngày ok hài_lòng,5,21/04/2020,Positive,2,0,0
sao 5 tháng sử_dụng thấy chip p80 yếu hơn snap 665 chơi game cảm_thấy hơi lag,4,21/04/2020,Negative,0,0,2
ít tiền dùng loại ok lắm,5,21/04/2020,Positive,1,1,0
sài dt thấy nào ok vân tay hơi đụt tay đổ mồ_hôi max nhạy còn k bấm k ăn dc dán kính cường_lực 100k còn sài dc hết,5,21/04/2020,Negative,0,1,1
pin trâu chơi game mượt 3 chơi liên_quân 20p hết 2 sạc nhanh 1h30p đầy 5pin vân tay nhạy oke 4g ổn bất_wifi xa khoẻ vãi mọi thứ ổn tầm giá,5,21/04/2020,Positive,4,1,0
chạy antutu 277636 điểm thật tuyệt một sản_phẩm rẻ điểm số cao như_vậy,5,21/04/2020,Positive,2,0,0
2 ngày sử dụngnhận xét máy mượtchụp hình tương_đối ổncó lỗi loa ấmmong bản cập_nhật lần cải_thiện loa ấm thêm,5,21/04/2020,Negative,1,1,1
nói thật trước_kia điện_máy xanh đánh_giá tôi tin_tưởng hồi mua máy thấy điện_máy xanh đánh_giá ưng_ý quá nói nào viền kim_loại nào tốt nhất trong tầm giá mấy tháng thấy đánh_giá viền nhựa nói thật hồi tháng 5 mới nói tôi mua thật_sự thất_vọng,1,21/04/2020,Negative,0,0,3
mới mua sạc nó hiện vòng_tròn sạc nhanh sài đc tầm 78 tháng bây_giờ nó mất tiêu sạc thông_thường còn đc sạc nhanh tại_sao hay nó sạc nhanh mất vòng_tròn thôi,4,21/04/2020,Neutral,0,1,0
mua về hay lỗi sập nguồn nói_chung phí tiền mua điện_thoại vinfat mua 4 tháng 3 lần sập nguồn màn_hình đi_lại mất thời_gian,1,21/04/2020,Negative,0,0,2
reno 4 ứng_dụng ok chất_lượng ổn pin tiết_kiệm nói_chung hài_lòng oppo bây_giờ chổ đứng thị_trường xin chúc_mừng,5,21/04/2020,Positive,4,0,0
mẹ sử_dụng 3 2 ngày còn 50 pin chơi cod liên_quân một ván tuột 4 pin camera ổn mấy bạn cân_nhắc mua loa hay cấu_hình khỏi chê nói_chung ngon hàng việt_nam,5,21/04/2020,Positive,4,0,1
mình mua 1 cây máy mới bên tgdđ lỗi đổi_mới 2 cây máy lỗi giờ muốn đổi sang máy se 2020 đặt chờ tận 5 hôm mình ở tphcm chờ lâu quá,1,21/04/2020,Negative,0,0,1
máy ok sao b ko hài_lòng nhỉ mượt_mà pin ok mình dùng iphone chyển dùng samsung thấy ko khó_chịu cả máy nhẹ,5,21/04/2020,Positive,4,0,0
máy đẹpcâu hình caochuẩn ko chínhnói chung tương_đối hàng việt nam chất_lượng,4,21/04/2020,Positive,3,1,0
dùng mượtsạc pin lâu kinhhơn 3h mới đầy pinnhân viên nhiệt tìnhthanh nông lạc thủy hoà_bình,4,21/04/2020,Positive,2,0,1
mua máy đầu nguyên seal loa rè pin tụt nhanh đổi máy mới tốt về tất_cả mọi thứ kiểu_dáng màu đẹp lướt êm pin tụt nhanh chắc dòng pin tụt nhanh,4,21/04/2020,Positive,3,0,2
đt ms mua 1 tháng lag quá chơi game lag văng cách nào khắc_phục ko ạ,3,21/04/2020,Negative,0,0,1
máy tệ rõ_ràng xài va bốn ứng_dụng cơ_bản báo đầy bộ_nhớ hết bảo_hành báo chết main nóng máy chơi game cảm_ứng chất tệ quá tệ,1,21/04/2020,Negative,0,0,3
hàng kém chất_lượng quá that vong sạc pin tự_động sụp nguồn mở kg luônsử_dụng mới 7thang,1,21/04/2020,Negative,0,0,2
minh ưng_ý sản_phẩm hợp giá tiền chụp hình đẹp cấu_hình mượt giới_thiệu bạn_bè,4,21/04/2020,Positive,4,0,0
sản_phẩm đẹp camera thời_thượng giá tgdd rẻ cấu_hình khủng màn_hình siêu đẹp,5,21/04/2020,Positive,5,0,0
hai thôi thất_vọng phù_hợp giá tiền mình bỏ muahai mươi mấy triệu ốp bằng nhựa,1,21/04/2020,Negative,0,0,3
sản_phẩm dùng ok máy dùng mượt thiết_kế mỏng loa to chụp ảnh sf đẹp bạn đêm chụp sáng pin lớn sạc nhanh_vậy dùng cả ngày cx kh sợ hết pin hơn nhờ tính_năng cử_chỉ chạm tay dơ kh chạm màn_hình lướt wed đc tiện,5,21/04/2020,Positive,6,0,0
máy nói_chung tốt chuông âm_thanh youtube âm tin nhắn hơi nhỏ,2,21/04/2020,Neutral,1,0,1
camera chước màu ko dc sắc nét mầu hỏi nhấtsém phim hdsoay mình hình ko dc nét làm mới đung nhug pin cug ko dc lâu làm,4,21/04/2020,Negative,0,0,3
dt xài okpin trâusạt nhanh hơn 1h full pin camera ổngame k lag nv tgdd hồng dan bạc_liêu tư_vấn nhiệt_tình 5 sao,5,21/04/2020,Positive,5,0,0
sản_phẩm tốt mua đt bạn hãy ưu_tiên vsmart hãng tiền hãng nghiên_cứu sản_phẩm tốt hơn_nữa,5,21/04/2020,Positive,2,0,0
mình mua dc 4 tháng nói_chung ngoại_hình cấu_hình máy ko chê dc xài mượt điểm yếu pin mình xài kỉ hao_hụt mất 3 pin xài dc 4 tháng giờ còn 97,5,21/04/2020,Positive,2,0,1
máy thường lỗi màn đen chỉnh sáng thấp ám xanh lá cân_nhắc oppo find x2,3,21/04/2020,Negative,0,1,1
máy xài ok trog tâm giá,5,21/04/2020,Positive,1,1,0
cháu mua về chiến lq mượt thôi mặt dù cấu_hình cao pin trâu tró lắmsạc tầm 2h đầymua cũ về ngon_ơ luôn nhacamera ổn màu_sắc hơi nhạt nhận_diện khuôn_mặt nhạy cựcvăn tay hơi chậmquá tốt trong tầm giá nhất về pin,5,21/04/2020,Positive,3,3,0
sao màu đỏ màutim máy ít màu lựa sao ra_mắt sản_phẩm củ,5,21/04/2020,Negative,0,0,1
cực tốt trong tầm giá pin thao_tác liên_tục 12h khỏi lo_lắng sạc nhanh đầy,5,21/04/2020,Positive,2,1,0
cập_nhật phiên_bản mới xong hay treo máy tắt nguồn k đc luôn 1 khá lâu nó tự tắt bật ai giong mình k ạ,4,21/04/2020,Negative,0,0,1
quá tuyệt_vời noi chung muon 1 điêu hành góc ai chua trải nghiêm thi quât 1 em vê ma trải nghiêm nhé,5,21/04/2020,Positive,1,0,0
máy tốt nhân_viên siêu nhiệt_tình giá_như vậy_mà con điện_thoại ngon bổ rẻ,5,21/04/2020,Positive,3,0,0
mình mua về xài gần 4 tháng máy ok pin ko hao nhanh máy bạn khác nói pin mình xài ok 1 ngày sạc 2 mặt đt bằng kính xài ốp lưng mặt trơn lắm màn_hình hiển_thị khá mới miu 12 cách 12 tuần hiệu_ứng mượt giao_diện đẹp hơn máy ko nóng mới sạc pin hơi nóng cụm camera thôi,5,21/04/2020,Positive,4,0,1
giá tốt cấu hỉnh mạnh camera tốt mua ba vs mẹ a21s vs a51 chất chi ưng bụng nhân_viên tốt hậu_mãi ok cám_ơn dmx,5,21/04/2020,Positive,4,0,0
vừa_mới mua lụnđẹp mượt wifi bắt mạnhngon gia_tiên còn đái_láu k bk saukết chị yến quá nhiệt_tình,4,21/04/2020,Positive,5,1,0
mọi thứ khá tốt trong giá chụp ảnh chơi game hay lướt web fb mk hình_như tôi thấy lỗi về phần_mềm dùng messenger gửi nút like trong chat máy báo gửi thấy hình nút like gửi out r load mới thấyv ko bt ace nào xài lỗi v ko,4,21/04/2020,Positive,3,1,1
