comment,n_star,date_time,label,positive_count,neutral_count,negative_count
em mới mua gần 1 tháng tự_nhiên nay hiện_tượng gg văng hoặc hay lỗi thứ còn oki ạ,4,23/07/2020,Neutral,1,0,1
mặt_bằng smartphone tầm trung hiện_nay giá cao tầm 8tr490k vừapin oppo f11 pro cam ok cam xấu tệ độ chói nắng tốt,3,5/2/2020,Negative,1,1,1
tất_cả ổn máy mượt sạc kha nhanh pin tụt nhanh biết lý_do thế_nào mặc_dù chơi game,4,6/8/2020,Positive,2,1,0
mình hỏi sản_phẩm xuất_hiện lỗi đổi con máy khác trong bao ngày mua ạ hiện máy mình nó xanh màn báo error system đại_khái lỗi mình khởi_động bình_thường đơ hơn máy mùa đc tầm nửa tháng ạ,3,5/4/2020,Negative,0,0,1
sản_phẩm tốt pin sạc nhanh khỏi bàn thấy lỗi ok sạc đêm sáng dậy dọn_dẹp nhà tiện_thể sạc,5,12/6/2020,Positive,2,0,0
tạm_thời dùng tạm mượt_mà đẹp thời_gian bảo_hành chế_độ hậu_mãi vượt_trội,5,27/10/2019,Positive,3,1,0
mìn nhặt tgdd con cũ nova 5t xài phê tuột quần thấy mn đánh_giá tốt quá mua luôn mình chẳng ngại lùm_xùn huawei đâu mình mua con redmi note 8 pro hồi đầu tháng so_sánh tác vụ hàng ngày nhau độ bền_bỉ có_lẽ con nhỉnh hơn cấu_hình cao hơn nói_chung ổn_áp giá cũ mình mua,5,1/8/2020,Positive,2,1,0
mua nói_chung ổn trong tầm giá,4,16/09/2019,Positive,1,1,0
sản_phẩm quá tuyệt_vời bàn sử_dụng 1 tháng pin trâu chơi game liên_quân ko giật xem phim youtube nhanh,5,5/8/2020,Positive,3,0,0
máy đc test chơi lq tầm 2h gần hết pin loa to nghe gọi tốt thiết_kế đẹp,5,25/02/2018,Positive,3,0,0
mua đt 4 tháng mất rung chán thật vân tay nhận_diện khuôn_mặt,1,3/8/2020,Negative,0,0,1
gửi hình_ảnh về cộng dây sạc đc 5 lần toàn mượn dây sạc ko dám sạc quấn trong balo lo đi làm hk thể tận phàn_nàn màn_hình phát_hiện chấm đen ngây cột_sống,1,2/12/2019,Negative,0,0,2
cụm 3 camera đầu cuối làm cảnh camera giữa chụp đc nhờ thiết_kế trở_nên sáng trọng vân tay nhạy còn chất_lượng xứng_đáng tầm giá,2,18/09/2019,Positive,3,1,0
đúng hàng cao_cấp xài quá tuyệt_vời cầm máy trong tay thấy sang_trọng nó thiết_kế sang trong ứng_dụng mượt máy nhỏ gọn dễ bỏ_túi,5,21/06/2018,Positive,3,0,0
bắt sóng mạng cực_kỳ kém còn okthuần google nhẹ_nhàng camera tệ game tạm khá nhàm_chán ít tính_năng tùy biến pin 1 ngày dư giá mua 1 thương_hiệu khác xiaomi vivo realme tốt hơn nhu_cầu game còn thích lâu_dài nhoẹ nhoàng nó kìa,4,21/07/2020,Positive,3,3,1
máy đẹp giao_diện tiện_ích một mình ngờ tới pin tụt phanh luôn mới mua cập nhập fix lỗi phông_chữ cập nhập xong pin cả bằng đt 3000mah nói_chung thất_vọng,2,6/4/2020,Negative,1,0,3
mình mua điện_thoại iphone 6 dc 13 năm tình_trạng sac pin xong ko choi tụt pin cắm pin 30 40 trong mấy phút,4,28/02/2020,Negative,0,0,1
ngoài_ra pin tốt sạc nhanh lắm giá mặt lưng nhựa thôi khá chắc_tay cầm,5,30/07/2020,Neutral,1,2,0
lấy máy 9h ngày 165 một ngày trãi nghiệm camera tuyệt_vời còn cam selfie tạm thôi điểm chê nhất mặt lưng viền cải hướng phát_triển toàn bằng nhựa điểm thứ 2 giá 14990 quá cao con chip cùi quà tặng tay nghe w31 tuyệt_vời mong tgdđ giảm_giá xuống cạnh_tranh a71ss,2,17/05/2020,Negative,2,0,3
tầm giá mik thấy cũg ok k bàn_cãi kgi nào kinh_phí mik nâng_cấp đt bh dùng tạm ổn phù hp hs sinh_viên hay khuyên bn trải nghiệm dùng thử,4,12/2/2020,Positive,1,1,0
sản_phẩm tốt thiết_kế mỏng đẹp chụp ành chi_tiết giá tốt nhân viẻn nhiệt_tình chơi game mượt_mà k nóng máy,5,1/7/2020,Positive,6,0,0
samsung ngày máy kém chất_lượng mọi ohaan khúc thấp tới cao_giá cao pin kém mau nóng sam ko cải_tiến thất_bại trung_quốc,2,16/05/2019,Negative,0,0,4
điện_thoại sài ok chơi game hay thoát không_thể tải minecraft earth,3,8/6/2020,Neutral,1,0,1
dùng con mobell ram 512mb nó còn mượt hơn con máy qá thất_vọng về thế_hệ điện_thoại phân khúc thấp ram 1gb lắm ứng_dụng go android 8 chiếm quá bộ_nhớ máy root đảm_bảo tôi gỡ hết ứng_dụng,1,25/10/2019,Negative,0,0,1
mới mua 10 ngày củ sạc hỏng tôi đổi củ khác khôngkhông đến đâu cảm_thấy khá thất_vọng,3,13/08/2020,Negative,0,0,2
ngon pin trâu màng hình rộng ko giật lag chơi game hệ điều_hành phím chức_năng khá giống iphone thiết_kế đẹp_mắt thích nhất nhận_diện bằng khuông mặt đth 2 màu tiết camera dùng chụp cảnh đẹp mức giá 2tr6 quá ngon đth,5,19/10/2019,Positive,5,2,0
máy mượt pin trâu chơi liên_quân k giật lag camera chụp ảnh nét tốt dt giá,5,29/06/2020,Positive,3,0,0
năng mới tiện_nghi hơn nhất chức_năng chụp hình camera tôi thích,5,13/01/2020,Positive,2,0,0
chờ_đợi mòn_mỏi lâu 111 hốt mình mua ở tgdd trong điện_máy xanh nói mấy bạn nhân_viên cực_kì nice tư_vấn nhiệt_tình loveyassss,5,5/11/2019,Positive,1,0,0
nhận máy hôm thứ 7đánh giá máy mượtpin tốtchụp hình tốtrất hài lòngko chê,5,27/10/2019,Positive,3,0,0
ko hiểu thiết_kế nhà sản_xuất hay sao viền hởviền phía bên nút nguồn vân tay,4,20/04/2020,Negative,0,0,1
mình mua máy 2 ngày ko thấy lỗi nào cả chiến game ngon camera ổn pin ok,5,7/5/2020,Positive,3,0,0
hàng đẹp pin trâu chơi game ngon nói_chung ko chê đâu tặng 5 sao,5,21/04/2020,Positive,3,0,0
màn_hình đẹp chiến game ngon ổn_định camera khỏi chê pin trâu hiệu_năng ngob,5,7/8/2020,Positive,4,0,0
sp tốt dấu vân tay đăng_ký kỳ lần đâu lần mở máy nhạynói chug ok ko thưa vmast bác vượg,4,16/03/2020,Positive,2,0,0
mới mua pin trâu gần 17 tiếng chơi game hơn 8 tiếng nhân_viên nhiệt_tình trong phân khúc tầm trung giá_cả chất_lượng sản_phẩm hợp_lý,5,23/02/2020,Positive,4,0,0
máy mới sử_dụng gọi điện bên kia nghe mình nói mở loa lâu_lâu hiện_tượng đôi rẻ chát messenger hay lag camera chậm thực_hiện cuộc_gọi camera chat zalo kiểu 1 máy khác cải_thiện quá 3 sao ủng_hộ mong nhận sản_phẩm tốt hơn,3,10/2/2020,Negative,0,0,3
vivo ngon đánh liên_quân 9 tiếng liên_tục khá ngon trong tầm giá mua nha,5,24/11/2019,Positive,2,1,0
tầm giá ok cpu yếu bật tiết_kiệm pin mọi người cân_nhắc sử_dụng mình sài gần 6 tháng tốt,5,3/4/2020,Negative,1,1,1
tôi sài thấy mọi thứ okpin trâu_bò cảm_ứng nhạy ứng_dụng mượtnhan viên tgdd nhiệt_tình,5,24/06/2020,Positive,4,0,0
mới mua 3 ngàymàn hình tonhưng màu_sắc hồi tối chụp hình k dc đẹp lắm,4,25/03/2019,Neutral,0,1,0
sản_phẩm tốt chơi game ngon camera tốt nóng người nói mua ở hàng tt kế_sách nhân_viên phục_vụ tốt,5,15/01/2020,Positive,4,0,0
gần 1 tháng sử_dụng thấy mọi thứ ổn pin xuống hơi nhanh cập_nhật phiên_bản đáng_kể game mình thử xem máy chịu_đựng tới đâu thấy ông than bắt wifi kém mình thấy bắt ầm_ầm thời_gian tới gửi đánh_giá tiếp v,5,26/07/2020,Positive,2,0,1
mình mua máy 10 ngày mình k thích ss thấy giá hạ chuyển thử sang ss mấy nhận_xét máy đẹp cảm_ứng mượt lướt web fb thoải_mái pin k hao mấy loa to xem phim nghe nhạc màn_hình to cầm sử_dụng thấy k to lắm máy mầu xanh đẹp nói_chung ưng_ý,5,17/12/2019,Positive,3,0,1
vô đối trong phân khúc chơi game cực mượt pin trâu hài_lòng về c3 chụp ảnh ổn,5,10/3/2020,Positive,4,0,0
tôi mua dùng thử tuyệt chơi game khỏi bàn pin trâu ngoại_hình đẹp tôi thích con redmi k20 pro hơn k hiểu sao tgdđ k bán k20 pro nói về con chíp g90t chơi game k còn bằng,5,28/10/2019,Positive,4,0,0
sử_dụng 1 tháng sản_phẩm tuyệt_vời máy mượt cập_nhật hệ_thống thao_tác đơn_giản hơn ủng_hộ hàng việt nam tẩy_chay hàng trung_quốc,5,13/02/2020,Positive,3,0,0
thiết_kế đẹp vân tay ở vị_trí nút nguồn tiện_lợi màu xám chuyển màu ánh xanh nhìn khá bắt_mắt pin sử_dụng lâu máy ít nóng lướt web cày phim mượt_mà camera chụp chân_thật sắc nét dung_lượng bộ_nhớ lớn trang_bị sạc nhanh đáng mua trong tầm giá,5,1/6/2020,Positive,6,1,0
mới mua 2 vợ_chồng nói_chung máy tốt mình quyết đinh bán galaxy s8 đổi em đúng một quyết đinh đúng_đắn chạy nhanh chơi game năng hề giật lag pin cầm lâu 1 cặp màu hồng tình_nhân luôn,5,31/08/2017,Positive,3,0,0
máy sài ok nha mượt thiết_kế sang_trọng mình sài cảm_thấy tốt,5,27/04/2019,Positive,3,0,0
vân tay ko nhảy lắm chơi dream hơi nóng máy ưu_điểm pin trâu sạc nhanh rớt lần ko bé màn_hình lần rớt độ cao khoảng 1m5 ko bể,4,19/05/2020,Positive,3,0,1
tốt dùng yên_tâm phù_hợp người làm văn_phòng quản_lý nhà_hàng buôn_bán công_viên_chức phù_hợp,5,24/03/2020,Positive,1,0,0
máy mượt 5g giá quá đắt hao pinvới máy dễ nóng tôi hài_lòng sản_phẩm máy nóng sao tôi cảm_thấy hài_lòng chút nào ở chỗ hao pin,3,16/05/2020,Negative,0,1,3
hiệu_năng camera ok pin rớt hơi nhanh xíu sạc vooc ko thành vấn_đề,5,23/04/2020,Positive,2,1,0
toang kính corning gorilla 3 siêu phẩm họ sài 6 xắp 7 luôn thua cấu_hình oppo find x2 18 củ con 15 củ thất_vọng khá,3,8/8/2020,Negative,0,0,2
mọi thứ ok cảm_biến vân tay ko nhạy bằng j7 prime mong_muốn bản cập_nhật khắc_phục,3,20/09/2019,Neutral,1,0,1
tôi thấy a50s đổi thành camera 5 chấm còn camera thành 2 chấm hợp_lý hơn vậy_mà tố hun tưởng camera rõ lắm hóa mua a50s phí tiền,1,19/09/2019,Negative,0,0,2
2 tháng sử_dụng k lỗi_lầm mượt_mà mọi thứ ngon chị camera hơi nhợt_nhạt loa nghe nó đanh k ấm đeo tai_nghe nghe hay hơn,5,15/02/2020,Negative,1,0,2
giá nói_chung ổn 4 nói,4,15/11/2019,Positive,1,1,0
minh mơi mua may 582020 hôm_qua nhân_viên tgdd tư vân tuyêt vơimay chay rat ngon pin thi bao trâu vơi lai co sac nhanh nua ko cân phai lân tăng,5,7/8/2020,Positive,3,0,0
mới mua máy 1 ngàymáy ổn mình lấy máy khác máy vài game vsmart joy 3 ping cao chơi game hay delay giật quá thất_vọng wifi còn mọi thứ ổn,2,13/04/2020,Negative,1,0,2
quá thất_vọng pin 45k tụt cực_kỳ nhanh chơi pubg đc 4h nản còn cấu_hình vs camera bình_thường nói mấy chấm sai bét hết,4,20/01/2020,Neutral,0,2,1
mình khách_hàng thân_thiết tggd điện_máy xanh năm mình mua đien thoại ở hnay mình gặp sự_cố giảm độ sáng màn_hình xuống du mới mua hơn một tuần 3 lần oppo reno 2f mua hôm 216 vừa_rồi bắt màn_hình nó sáng hết cỡ tắt nguồn đi mới giảm độ sáng a,1,29/06/2020,Neutral,1,0,1
mình mới mua ngày 10112019thay xài ok chơi game pugi mobile tạm ổn pin xài lâu s thấy ace nói mau tụt pin s ta mình khuyên ace xac 8h mới mua về nhé,4,12/11/2019,Positive,3,0,0
mới sài cảm_thấy ổn tầm giá thời_gian dài piết ai biết camera 48m năm đâu ko_vậy,5,20/01/2020,Positive,1,1,0
máy màu xanh đẹp pin trâu xài thoải_mái 1 ngày sạc hơn tiếng mad dã đầy pin,5,10/6/2020,Positive,2,0,0
pin tuột khá màu trong mới mua tầm 1 tuần camera đẹp còn xác_chết í còn mượt gái 18,3,29/11/2019,Positive,2,1,0
mua dùng thấy mượt_mà chụp hình đẹp bàn nói_chung ko bằng 1 thôi chất,5,30/01/2020,Positive,3,0,0
ưng bụng em mượt_mà nhanh nhạypin sạc nhanh camera chê đâu,5,20/07/2020,Positive,3,0,0
mua sáng nay 304 máy ổn nhân_viên tư_vấn nhiệt_tình chơi free fire max setting độ sáng 70 1 ván 20p hết 6 tóm ổn,5,30/04/2020,Positive,2,1,0
máy nói_chung khá ổn mình,4,30/05/2020,Positive,1,0,0
bắt wifi kèm quá hok bt đi bảo_hành dc hok nữachán dt thậtlúc đầu dc sao giờ tệ quá,1,4/5/2020,Negative,0,0,2
thất_vọng máy hay đơ nút âm_thanh nút nguồn khó bấm bộ_nhớ 32gb mấy ứng_dụng tào_lao nhà sản_xuất chiếm hết 1 nửa bộ_nhớ r nói v máy còn 16gb ng mua sd thôi nói_chung xài chán nhân_viên kinh máy mượt tui hỏi thấy mượt tí nào ai đi mua đt đừng tin mấy chị bán hàng vs mấy chị lấy đt mới nói chị lấy mấy khác đi lần nào tui đi mua lếch xác ngoài đổi k đơ máy pin lỗi chán,1,11/5/2020,Negative,0,0,6
sp thiết_kế đẹp mạng nhanh pin dùng cực khoẻ nói_chung mình thấy sp tuyệt_vời,5,4/1/2019,Positive,4,0,0
màn_hình đẹp pin trâu máy mượt giao_diện color os khá tiện_ích camera khỏi bàn,5,7/7/2020,Positive,5,0,0
dùng máy iphone thấy máy ip7 plus dùng pin khỏe kế bắt_mắt hài_lòng,5,26/10/2018,Positive,3,0,0
máy dùng đc một ngày tất_cả ổn pin ko quá trâu camera ko đẹp lắm trong tầm giá 5 củ máy ok nhất,5,4/8/2019,Positive,2,2,0
sản_phẩm_chất_lượng sử_dụng dễ_dàng đẹp chụp hình sắc nét nghe gọi rõ_ràng sang_trọng giá_cả hợp túi_tiền bình_dân phù_hợp đa_số thu_nhập ng lao đọng việt_nam,5,12/3/2020,Positive,5,0,0
máy mua hôm thử xài tôi thử máy đứng rồimang dmx đổi máy khácnhưng nhân_viên đổi kêu đem về xài nào đứng máy mới đổichán quá_xá,1,24/10/2019,Negative,0,0,2
tốtnhất pin trâu thứ 2 màn_hình dàitiếc thay đt màn_hình dừng ở mức hd,4,7/5/2020,Positive,2,1,0
ai hay tự_nhiên mất wf mình ko kết_nối suốt 1 lâu mới đc trong đt khác tivi xem đc bình_thường,1,31/12/2019,Negative,0,0,1
máy mình mới mua 5 ngày thấy phần cảm_biến vân tay mong add tư_vấn mang cửa_hàng mình nghĩ 5050,2,24/07/2020,Negative,0,0,1
thích camera sài mượt chiến game lq ngon_lành lưng kính nhìn sang dễ bám mồ_hôi,5,31/07/2019,Positive,2,0,1
dt mới mua vài tháng nói_chung hình_thức đẹp nay máy mất sóng liên_tục gọi k đc reset bảo_hành kêu gửi hãng gần 1 tháng mới xong chán,1,25/12/2019,Negative,1,0,2
đúng cập_nhật bản mới nhất tệ nóng máy tốn pin kinh_khủng đành hãng hạ update về bản cũ thấy pin trâu lắm đọc báo lướt web bằng wifi 10 mới sụt 1 còn lướt 4g 78 tốn 1 pin hài_lòng realme 6 lắm ý thề ko bao_giờ nâng_cấp phần_mềm lần nào hahhaah,5,23/07/2020,Negative,0,1,3
máy dùng tốt phù_hợp giá tiền ở độ tuổi cấp 3 em như_vậy phù_hợp máy chụp ảnh nét đẹp pin trâu dùng cả ngày,5,19/02/2020,Positive,4,0,0
máy ok trong tầm giá chiến game ko nóng mấy đâu ae nhé nhân_viên điện_máy xanh phổ yên thái nguyên nhiệt_tình tội em nhân_viên dán màn_hình ưng lắm hihi pin trâu sạc bin ko nhanh lắm ok sạc nhanh 18w đc mất kia đương_nhiên nói_chung tốt trong tầm giá ae mua,4,30/11/2019,Positive,2,2,0
ko biết lỗi máy hay miui thấy lỗi tùm_lum camera hay báo lỗi khởi_động thỉnh_thoảng treo cả chục giây,3,6/6/2020,Negative,0,0,3
mình thấy pin sạc còn 20 đến 100 2h hơn tầm 2h15 chơi game pubg mobile hơn 4h30 chơi liên_tục đt turbo hỗ_trợ chơi game đồ_họa thấp 60 fps bao mượt chơi game dùng 12 ngày mới sạc,5,29/01/2020,Positive,2,0,0
hiệu_năng máy khỏi bàn quá tuyệt pin trâu hơn đặc_biệt ở phần camera kép chụp xóa_phông cực chất,5,2/8/2018,Positive,3,0,0
máy ok sạc bin nóng wá lỗi ko ạ khắc_phục đc ko ạ camera trức nó kêu rè làm_sao đ khắc_phục ạ,5,1/4/2020,Negative,1,0,2
mình sử_dụng tác vụ cơ_bản nghe nhạc xem phim đọc tin facebook 4 ngày mới sạc đt mình mua cục sạc 18w sạc đầy pin khoảng 1h40 phút loa to rõ màn_hình tuy nét ổn trong tầm giá,5,14/07/2020,Positive,2,2,0
ông_già tự mua về mình xem thấy bất_ngờ cụ chơi quá màn hềnh tràn viền cấu_hình tốt bền người thôi cụ thế_mà chiến,5,3/5/2020,Positive,2,0,0
sản_phẩm chê dùng sản_phẩm apple samsung quá chuyển p40 pro cảm_giác trải nghiệm khác hẳn ủng_hộ huawei lâu_dài,5,3/7/2020,Positive,2,0,0
tất_cả ổn trừ camera 4 cam chụp thua iphone 7 còn ok pin trâu game tương_đối chip snap 6x,3,6/6/2020,Positive,3,0,1
kiểu_dáng sang_trọng màu đen đẹp cá_tính camera đẹp máy mượt nhanh nhân_viên phục_vụ nhiệt_tình hài_lòng mua hàng điện_máy xanh ủng_hộ thêm nửa,5,7/9/2018,Positive,4,0,0
sai đuoc hon 1 tuan moi thu đeu đuoc ngoài trừ chup ảnh cam quá tệ zoom hình vỡ,3,21/04/2019,Neutral,1,0,1
dt mua cuộc_gọi mình nói bên kia ko nghe ngày nào đem tgdd ko nv dc chip ngon pin trâu ngoài_ra tác vụ ko tốt hay lỗi vặt,1,14/04/2020,Positive,2,0,1
máy bình_thường ứng_dụng bất_tiện dùng email xiaomi camera tệ chẳng tốt quảng_cáo,2,23/11/2019,Negative,1,1,2
em xài thấy ok phết ạ em ko chơi game nặng chán cam thật em ss độ phân_giải bằng dòng đt kc chụp ảnh kém quá nói_chung thất_vọng khoản ấy còn pin trâu thật đấy xài suốt gần 2 ngày mới hết,4,7/7/2020,Positive,2,1,1
điện_thoại ở ngoài đẹp hơn trong ảnh hay video pin_khỏe chụp ảnh tốt vân tay ổn tệ mọi người chê dù k nhạy lắm,5,6/6/2019,Positive,4,0,0
trong tầm giá máy quá tệ về mặt thứ nhất mặc_dù 4 camera chụp hình xấu dễ out nét thứ hai cấu_hình người lớn_tuổi thôi còn người trẻ sử_dụng ổn_định tôi sử_dụng máy 332 dễ diss khỏi ứng_dụng crash lâu_lâu xài tắt màn_hình về mặt thứ ba pin ổn đủ xài trong một ngày mua máy về nghe gọi chơi game đuối,2,3/8/2020,Negative,0,2,3
sản_phẩm tệ gia tiền cấu_hình ảomáy hay giật tụt pin nhanh hơn tụt quần,1,27/07/2020,Negative,0,1,3
sao bin 5000 xài mầu hết zađánh 2 trận lq lược fb chục tốn 40 phần_trăm bin,4,21/07/2020,Negative,0,0,1
trải nghiệmpin nhanh hết hiệu_ứng vân tay nhạy7tr thật đáng ngại,3,31/03/2020,Negative,0,0,3
lỗi cảm_ưng chơi game còn ổn mong hãng sớm khắc_phục,1,15/05/2019,Negative,1,0,2
mới mua hqua màn_hình đẹp camera đẹp hơn f11 pro pin sài ổn đâu tuột âu muôn sài lâu hơn bật chế_độ tiết_kiệm pin thôi,5,2/11/2019,Positive,3,0,0
sản_phẩm tuyệt_vời pin trâu sạc nhanh cảm_ứng mượt_mà chụp ảnh đẹp loa quà tặng nhỏ siêu xinh âm_thanh tương_đối ok trong phòng nhỏ,5,10/8/2020,Positive,5,0,0
sp lỗi loa nge nhạc xem phim xuống thất_thường bực hết cả mình rè to nhỏ chả hiểu làm_sao,2,9/5/2020,Negative,0,0,1
1 vân tay ko nhạy lắm tay thật sạch mới 2 camera ko quảng_cáo còn mọi thứ ok,3,3/10/2019,Negative,1,1,1
điện_thoại thiết_kế sang_trọng chắc_tay chụp hình đẹp màn_hình 55 inch màn_hình to giúp xem phim thoải_mái lướt web chơi game tuyệt_vời giá giảm khuyến_mãi cực hot cả hỗ_trợ trả_góp 0 lãi_suất giúp người dùng thuận_tiện 50 máy sử_dụng 3 màu vàng hồng đen đẹp thích_hợp nhu_cầu sử_dụng nói_chung ok,4,19/06/2018,Positive,6,0,0
máy màu bạc đẹp tay nữ dùng kết tính_năng chống nước chụp ảnh thực lừa tình thích nhất màu ảnh iphone nhìn ảnh chụp live thú_vị nhân_viên tgdd phục_vụ quá tốt,4,1/5/2017,Positive,3,0,0
bản_thân minh thấy mua tắt máy mở treo logo còn ngoài_ra chơi pubg mobile mượt liên_quân cx mượt pin trâu camera chụp ăn hình,3,10/12/2019,Positive,3,0,1
máy cấu_hình thấp máy khác trong tầm giá chơi game tác vụ bình_thường ok ss a20s dung_lượng con chất hơn rẻ hơn tóm anh_em xài cầm tay nhìn cấu_hình đánh_giá phản_ánh hết đâu điện_thoại ngoài cấu_hình còn hay lắm tóm hài_lòng sp nay,5,27/04/2020,Positive,2,0,1
hộp nguyên seal đầy_đủ phụ_kiện tai_nghe cáp sạc điện_thoại chụp hình xoá phông chuẩn,5,22/09/2018,Positive,2,0,0
máy ổn camera chụp đẹpnhung pin nhanh ht dùng 78tiếng ht pin,4,11/1/2020,Positive,2,0,1
cảm_thấy thất_vọng về dòng oppo về dùng mới_đầu oki về lag chụp ảnh k thật pin xuống khá nhanh,1,7/7/2020,Negative,0,0,4
quá tệ thật_sự thất_vọng về sam sung chip xử_lý quá kém chơi game free fire thi lag liên_miên haiz chán,1,27/01/2020,Negative,0,0,3
máy pin trâu sạc nhanh dùng bao mượt mua nhé mn nhân_viên tgdd nhiệt_tình,5,6/2/2020,Positive,3,0,0
mua gần 1 tháng thấy máy sài ok chụp hình đẹp mượt nóng lắm vân tay hơi chậm nhận_diện khuôn_mặt khá nhạy sóng hơi yếu pin đủ xài chơi game nặng biết chơi game mượt nói_chung ok trong tầm giá,5,22/12/2019,Positive,3,1,2
máy ổn hút wifi tốt pin trâu game khá mượt nhân_viên phục_vụ nhiệt_tình ko z chê,5,1/8/2020,Positive,4,0,0
máy sài cục kì tệ cảm_ứng k mượt gióng liệt ak còn nt nhẩy tùm_lum nói túm sai_lầm mua,1,15/05/2019,Negative,0,0,2
dt tốt trong tầm giá mình chê pin 5000 mah trâu_bò dùng 1 ngày pupg mượt cao chơi khá ok,5,19/02/2020,Positive,3,1,0
nói_chung mọi tác vụ ổn vân tay như_không nghe nhạc giống kiểu tra_tấn lỗ tai chơi game giật lag mặc_dù k chơi cẩm ứng gõ giống gõ đầu đứa bạn ghét nó mới nhận vân mây à ưu_điểm giẩm giá tụt cả cóocxe,1,31/12/2019,Positive,3,0,1
mua con người_thân 1 tuần giá_cả hợp_lý màn_hình to chụp hình đẹp,5,17/04/2020,Positive,3,0,0
máy lỗi sạc pin mang đi bảo_hành về thế 76 báo đầy cắm sạc báo máy nóng trong mình ngồi trong điều_hoà nản hàng việt nam thương_hiệu bằng tàu khựa khuyên bạn ko mua,1,21/05/2020,Negative,0,0,3
pin trâu chơi game mượt sạc nhanh cảm_ứng vân tay nhận_diện khuôn_mặt nhanh lắm một điện_thoại tuyệt_vời trong tầm giá,5,17/12/2019,Positive,4,1,0
nói_chung máy chơi game tốtmượt k nóng nhìu sạc bin mình thấy khá nhanhchơi game liên_tục đc 78h tiết kái màn_hình xem phim k sứngnghe nhac zing nó khựng sao á camera nó lòi nhìu ốp lưng dể trầy mọi thứ còn ok hếtcảm nhận riêng mình,4,3/12/2019,Positive,3,0,2
pin trân xài điện_thoại hay tự bât quảng_cáo phiền cách khắc_phục đi cám_ơn,3,4/5/2020,Positive,2,0,1
pin trâu camera ngon mượt biết nhân_viên nhiệt_tình tư_vấn tất 5sao luôn,5,10/11/2019,Positive,4,0,0
thương_hiệu thôi xử_lý khá chậm vận tay ko dùng nhận khuôn_mặt nhạy tóm 3 dùng tạm,3,6/1/2020,Negative,1,1,2
máy ok về mọi thứ pin tuột hơi nhanh nhân_viên nhiệt_tình sản_phẩm cầm nắm chắc taynói chung ok tất_trừ 1 điểm yếu kể,5,27/07/2020,Positive,3,0,1
mới mua 1 tuần dành ai phân_vân suy_nghĩ beat tầm giá 3 tr tất_cả ok camera hơi tệ thôi ai ít sống ảo mua luôn,5,17/04/2019,Negative,1,1,1
mấy sử_dụng tốt phù_hợp người lớn_tuổi phần ứng đung coolpad bỏ đi giữa màng hình dễ bấm nhầm gửi tin nhắn mất tiền,4,29/11/2018,Neutral,1,0,1
camera vàng_khè bin hơi yếu sạc nhanh 2 tiếng rưỡi mới đầy tải app về chụp hình đẹp quá thất_vọng về samsung,1,31/10/2019,Negative,0,0,3
mấy khá ok nhangoài camera ko nét hoàn hảo5 sao xứng_đáng,5,29/07/2020,Neutral,1,0,1
phục_vụ tốt nhân_viên nhiệt_tình tư_vấn xách e nó về trưa nay dùng ok tội cầm 1 tay hơi nặng mỏi tay,5,16/03/2020,Positive,2,0,1
ko lịch âm nói_chung tốt moi xai biết sao bin thấy trâu đo,5,2/4/2020,Positive,2,0,1
mua tặng bx gọn_nhẹ màn oled đẹp cam đỉnh khá hài_lòng samsung tgdd,5,6/3/2020,Positive,3,0,0
pin trâu mua 5 ngày thấy máy dùng ok lướt web chơi game khá mượt thiết_kế đẹp màn_hình nốt_ruồi,5,12/6/2020,Positive,4,0,0
mua về máy chơi game khá ổn khoảng 1 tháng giật lag kinh_khủng crash game liên_tục đơ máy diễn thường_xuyên châm_chước lắm mới 3 sao,3,29/04/2019,Negative,0,0,1
máy ngón pin trâu dùng oke hơn 2 ngày sạc 1 lần máy mượt chụp ảnh tốt mọi thử mua sử_dụng nhà mọi người,5,27/05/2020,Positive,4,0,0
máy chạy mượt_mà giao_diện đẹp chơi game khônh giật cấu_hình máy mạnh tuyệt_vời,5,15/09/2018,Positive,1,0,0
mua 3 tháng màn_hình đẹp ko khuyết_tật pin mới mua tuột nhanh vài lần sạc đêm ổn_định xem youtube chơi game nhẹ 67 tiếng sạc siêu nhanh 1h đầy 90 chip helio ko ảnh_hưởng chơi game nặng chụp ảnh ok cam ảo nói_chung bạn mua chơi game ko mua máy còn bạn thích camera thiết_kế đẹp xài ok,4,7/3/2020,Positive,5,0,0
mình mua vsmart active 3 cảm_nhận đầu_tiên tốc_độ mạng chậm camera ổn thiết_kế đẹp nhân_viên tư_vấn chuẩn dùng hàng việt_nam,4,25/04/2020,Neutral,2,0,2
nhận máy hài_lòng nhân_viên kỹ_thuật hướng_dẫn_nhiệt_tình,5,3/7/2019,Positive,2,0,0
mua note 10 trải nghiệm bạn a mình mới tậu 1 nhân_viên tư_vấn nhiệt_tình luôn,5,3/1/2020,Positive,1,0,0
mình mới mua iphone 11 mới dùng khoảng 1 tháng pin xuống còn 99 gửi đi bảo_hành bên hãng đổi 1 máy tương_đương dùng 1 tháng xuống còn 99 mình dùng cơ_bản lướt web nhẹ_nhàng chơi game ad giải_đáp giúp mình ạ,3,12/4/2020,Negative,0,0,1
quá thất_vọng samsung má đánh liên_quan lag không_tưởng bắt wifi quá tệ không_lẽ mua 2 ngày đem bán,1,7/7/2020,Negative,0,0,3
