index,comment,n_star,date_time,label
797,"Phục vụ tốt, thiết kế nguyên khối sang trọng, pin sài ổn định 1 ngày , màn hình sáng hiển thị tốt, camera kép chụp hình xóa phông tuyệt vời, sản phẩm đáng mua đáng tiền",5,14/09/2018,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
798,Vân tay không sài được.mở khóa bằng  khuông mặt mắt nhắm vẫn mở khóa.... camera thua xa các dòng tầm trung của các hãng khác,1,9/6/2019,{CAMERA#Negative};{FEATURES#Negative};
799,Qua 30 ngày sử dụng thì máy bắt đầu rè lúc nhỏ lúc lớn ..nói chung là cảm thấy phiền vì quá ồn,1,21/08/2019,{FEATURES#Negative};{GENERAL#Negative};
800,Ko chơi game j mà Máy dùng đơ. Pin ko như mong đới . để qua đệm ko dùng gi củng hao phin mạnh.,1,22/09/2019,{BATTERY#Negative};{PERFORMANCE#Negative};
801,"Máy vừa tay thiết kế đẹp. Pin vừa đủ, máy ko bị nóng. Camera và màn hình siêu đẹp. Màu máy đẹp  Máy nhiều tính năng hiện đại. Nhưng chip không mạnh lắm, cảm biến vân tay hơi chậm, nhưng cũng có nhận diện gương mặt bù lại. Nói chung 4 sao cho những ai cần chơi game đồ họa cao.  Còn ko chơi, hoặc chơi ở mức trung bình thì phải nói là tuyệt vời. Cho 5 sao",5,2 tuần trước,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Neutral};{BATTERY#Neutral};{PERFORMANCE#Neutral};{DESIGN#Positive};
802,"Ứng dụng có sẵn của A31 có chức năng ghi âm, Google drive, Google maps k ạ? Mìn mới lấy máy về test thì không có những ứng dụng này. Những dòng Galaxy khác thì lại có.",2,21/07/2020,{OTHERS};
803,Mua ngay 8/3 xài tới nai tôt mình ko chơi game  chỉ Zalo FB yutout wf mạnh lam 4 g khỏi chê luôn còn bin xài vừa vừa tới 2 ngai ae nên mua,5,12/3/2020,{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};
804,"Nhiều lỗi, cảm ứng kém. Đơ đơ. Mới mua 1 tháng mà điên người không chịu được. Thích thì chả bật cũng sáng, k thích thì bật cũng không sáng",1,3 ngày trước,{SCREEN#Negative};{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
805,mình vừa mua sản phẩm được 1 tuần. đập hộp 3 lần mới được dt ưng ý.,5,25/03/2020,{GENERAL#Negative};{OTHERS};
806,"Mình mới mua hôm qua, sản phẩm cũng được trong tầm giá, sóng thua con f11 pro đang dùng, màn hình cũng k đẹp bằng, dòng này chưa phải dòng cao cấp , nói chung dùng với công việc bình thường cũng được, pin chưa test được đang sạc lần đầu chưa đầy",3,29/09/2019,{SCREEN#Negative};{FEATURES#Negative};{BATTERY#Neutral};{PRICE#Neutral};{GENERAL#Neutral};
807,Pin 6000 sạc k biet bjo mới đầy . hơn 3tr ram có 3g .thất vọng  thật sự . tầm giá này đầy máy dùng ngon hơn .,1,1 tuần trước,{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
808,Mua máy này về chủ yếu Sài zalo với fb thôi. Mà mạng Wifi 24/24 điện thoại khác nhắn tin qua vẫn không nhận được. Khi nào mở máy lên vào ứng dụng mới nhận được là sao . Chỉ gọi dc như điện thoại bấm . Khi nào mở mái lên thì mới xài dc thui. Còn nếu tắt thì ai nhắn tin zalo. Fb cũng k biết .,2,25/10/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{OTHERS};
809,"Máy sử dụng rất tốt nhưng Có anh, chị nào biết mở,tắt NFC v19 chỉ cho e với 😵 mò sáng giờ vẫn chưa biết cách mở NFC",4,4/7/2020,{GENERAL#Positive};{OTHERS};
810,"Cập nhật lên miu 11 kết nối wifi và dữ liệu cực chậm
Pin 4000 mà tuột ngah hơn pin samsung 2000
Vừa sạc xong tút sạc chs một tẻo là mất 20%",1,29/01/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
811,"Điện thoại mượt mà, chụp ảnh rất đẹp, sạc pin rất nhanh, nhận diện vân tay, gương mặt cũng nhanh. Nói chung so với số tiền bỏ ra không có gì phải xoắn cả. Rất tuyệt vời. Không hiểu tại sao nhiều người chê nó.",5,7/7/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
812,"Mới mua hôm qua. Máy xài mượt pin tạm được camera chụp đẹp, nhân viên tư vấn nhiệt tình. chị hiền với chị ngộ tư vấn rất nhiệt tình. Cám ơn hai chị rất nhiều.",5,10/7/2019,{CAMERA#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};{SER&ACC#Positive};{OTHERS};
813,"Mới mua em này, pin thật sự rất trâu, chế độ chụp đêm quá vượt bật so với thế hệ cũ, nhân viên ở thị xã ninh hòa tư vấn nhiệt tình, ân cần",5,8/12/2019,{CAMERA#Positive};{BATTERY#Positive};{SER&ACC#Positive};
814,"Thiết kế đegpj, dù pin lớn 5000 nhưng máy vẫn gọn gàng và vựa vặn trong lòng bàn tay, máy hỗ trợ sạc nhanh nên cũng rút ngắn thời gian sạc pin. Camera chụp ảnh sắc nét.",5,29/06/2020,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};
815,Đt sài cũng ok ok mược mà nhưng hơi tốn pin nha. Ảnh chụp đẹp ok ai nói đt bị lang nhưng tui thấy hok có hiện tượng nầy nha,4,29/06/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
816,Sau hơn 6 tháng sử dụng máy bị giật lang rất khó chịu vào fb messenger zalo thôi mà cũng bị đơ 1 lúc. Pin tạm ổn,2,13/07/2020,{BATTERY#Neutral};{PERFORMANCE#Negative};
817,Mua được 1 ngày sạc được 80% củ sạc nóng ran lên bắt nguồn lên vù vù 100%pin báo ảo thất vọng quá ai định mua bù thêm mua xr mà dùng quá ok luôn,3,23/06/2019,{BATTERY#Negative};{GENERAL#Negative};
818,Sản phẩm tuyến đẹp hàng Việt Nam chất lượng cao những đó sang mang hình hỏi thấp,5,15/05/2020,{SCREEN#Negative};{DESIGN#Positive};{SER&ACC#Positive};
819,Dùng tầm 10 ngày thì mới vừa sạc thì pin lại báo còn 98%...hôm vừa rồi đổi 1 con vì mạng vào chập chờn. Ngán,1,4 ngày trước,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
820,Thất vọng quá. Máy nào bóc ra cũng lỗi sim vina ko chạy được 4G. Bác nào dùng sim vina mà trót mua rồi thì mang máy ra đổi ngay nhé.,1,1 tuần trước,{FEATURES#Negative};{GENERAL#Negative};
821,"Cưng smartphone như cưng trứng hihihi.
Các bạn nên dùng cường lực và ốp để dùng cho mới nha 😅",5,12/1/2020,{DESIGN#Positive};{GENERAL#Positive};
822,"Sp chất lượng rất ok, giá tốt, vẫn trải nghiệm đầy đủ các tính năng như camera kép chụp xóa phông, hệ điều hành mượt mà, pin rất ôn và cấu hình vẫn còn rất mạnh. NV tư vấn nhiệt tình, gói quà đẹp.",5,28/12/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
823,Máy t cứ bị lỗi phần camera và thư viện.rất chi là khó chịu máy bằng cả tháng lương mà giờ nhiều lỗi vặt như này thì làm sao còn tin dùng được nữa,3,14/06/2020,{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Negative};
824,Ad cho hoi tại sao máy tôi ms mua đk 2 tuần khi dùng nghe nhạc cắm tai nghe vào nghe rồi tswts màn hình đi thì chỉ dk 2 đến 3 phút sau là tự tịt r khoảng 10 phút sau lại có nhạc,3,5/11/2019,{OTHERS};
825,"Sạc được 76% báo đầy, hay báo lỗi nóng máy
, máy việt nam luôn dởm, hối hận khi mua",1,30/05/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
826,pin gì mà tuột nhanh dữ vậy để qua đêm mà tụt hơn 10% dù đã tắt hết ứng dụng và tiết kiệm pin hiệu quả nhất cx k được cái này là do máy hay phần mềm vậy cần có cách khắc phục chứ tuột như vậy thì mua máy 4500 mAh như 3000mAh,1,12/2/2020,{BATTERY#Negative};
827,"Ai biết dòng tui khoanh màu cam nghĩa là sao ko vậy, lần đầu sài xiaomi ngơ quá hic",5,13/10/2019,{OTHERS};
828,"Máy chơi liên quân lâu lâu cứ bị mất mạng không hiểu luôn,mạng thì tốc độ cao mà vẫn kết nối lại",2,3/3/2020,{FEATURES#Negative};
829,Chơi liên quân lag vl ai mia để chơi lq thì kog lên mua m thấy con oppo f11 chơi liên quân phên hơn nhiều,1,31/03/2020,{PERFORMANCE#Negative};
830,Dùng đc 1t. Mọi thứ ok với mức ja đo nhưng way video bị đơ máy. Đổi sang con khác vẫn vậy,3,3/6/2020,{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
831,Máy dùng tốt . lấy máy hôm 10/5 . máy dùng đầm tay tuy hơi nặng nhưng ko bị khó chịu .,5,11/5/2020,{DESIGN#Positive};{GENERAL#Positive};
832,"Tất cả các chức năng đều rất ok chỉ có mỗi cái loa và mic là dỡ nhất. Loa và mic nhại lại tiếng nói rất là ồn không nghe được gì cả. Tôi đã đổi máy mới khác và thử tất cả các máy iphone 11 khác cũng đều bị như vậy khi gọi zalo fb hay face time gì cũng đều bị hết. Chỉ có gọi thoại bình thường là k bị thôi.  1 lời khuyên chân thành khi ai muốn mua con iphone 11 , iphone 11 pro max này thì đừng nên  mua vì sẽ hối hận đấy nếu k tin tôi",3,19/02/2020,{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Negative};
833,Mới mua tối hôm qua! Phân vân trong tầm giá cuối cùng ra cữa hàng trải nghiệm thấy ok!  Pin 4k màn full hd Chip 660 ! Xài iphone qua con này thấy con iphone đã quá già cho tới thời điểm này!  Nói chung oppo samsung hay gì tầm giá 5tr này redmi note 7 ăn đức!  Theo mình trải nghiệm thôi,5,24/05/2019,{SCREEN#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
834,"Sản phẩm tốt , dùng oke, cam chụp siêu đẹp
Pin tốt
Thấy cấu hình cao, chơi game mượt",5,2/11/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
835,Máy mua hơn 1 tháng. Lúc cần chụp ảnh gấp thì nó lỗi camera. Giờ giải quyết như nào đây ad.,3,30/06/2020,{PERFORMANCE#Negative};{OTHERS};
836,"Thiết kế máy đẹp nhưng dễ bám vân tay, khó lau sạch. Camera OK so với tầm giá, hiệu năng cùng vậy. Cái chính khiến tôi mua là do iOS bảo mật tốt. Hồi trước xài S7 edge bị hack tài khoản Facebook nên đổi sang iOS cho đỡ.",3,28/03/2017,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Neutral};{PRICE#Neutral};
837,Quá tốt trong tầm giá. Mặc dù cụm cam dày quá dễ bị va chạm gây bong tróc. Nhưng cũng không ảnh hưởng gì đến chức năng máy.,5,4/6/2020,{DESIGN#Negative};{PRICE#Neutral};{GENERAL#Positive};
838,"Loa đàm thoại 2 chiều không thật.
Cả 2 đầu đều tưởng người nghe bị cảm cúm.
Loa ngoài nghe bị rè.",3,1 tuần trước,{FEATURES#Negative};
839,Sao pin tụt nhanh zay ế mới mua được 2ngay vào FB có 2tieng mà pin tụt 20phan trăm pin kì zay,4,17/07/2020,{BATTERY#Negative};
840,"Mua hôm 1/6 tại ĐMX ngay ngã ba cây Điệp,dĩ an, bình dương. Về là được update lên A10. Hiện tại rất hài lòng về sản phẩm. Nhân viên trang trí hình như tên Tuyết, dán máy rất nhanh và đẹp. Không có miếng dán của máy nên Chị cắt tay, mà lại như miếng dán hãng. Sẽ ghé ủng hộ dài.",5,15/06/2020,{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
841,"Máy lỗi không kết nối camera cả lô, mặc dù đã được đổi con khác nhưng vẫn lỗi. Nản thật!",2,12/6/2020,{PERFORMANCE#Negative};{GENERAL#Negative};
842,Điện thoại sài rất tốt nhưng lâu lâu cũng xuất hiện nhiều lỗi nhưng cho mình hỏi về vấn đề pin là lúc tối là điện thoại mình còn 74% tới sáng còn 71% vậy có sao không,4,3 tuần trước,{BATTERY#Neutral};{PERFORMANCE#Negative};{GENERAL#Positive};
843,Cho mk hỏi xíu mk mới mua chưa dc một thanng nhưng tình trạng pin chỉ con 98% liệu có dc đổi 1 đổi 1 k,4,30/09/2019,{BATTERY#Negative};{OTHERS};
844,"oppo A31 với mức giá tầm trung nhưng cấu hình ở tầm cao.. máy xài mượt , chơi game tốt..nhân viên tư vấn bán hàng nhiệt tình.. tư vấn ok",5,14/04/2020,{PERFORMANCE#Positive};{PRICE#Neutral};{SER&ACC#Positive};
845,"Sản phẩm tuyệt vời dù còn một số lỗi
1.cảm ứng 3 chạm là giật
2.bắt wifi khá kém
Còn đâu đều rata tuyệt vời",5,21/02/2020,{FEATURES#Negative};{GENERAL#Positive};
846,"Khá lá đep, dùng ổn, trong tầm giá như vậy là được rồi, có thương hiệu, mong các sp nokia về sau cải thiện hơn về chip, ram, pin, và tai nghe",5,21/06/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
847,"Mình mua đc 3 ngày,  mọi thứ đều ok,  pin cực trâu nhưng cho mình hỏi sao lúc cắm sạc lúc thì máy chỉ hiển thị đang sạc nên rất lâu lên pin,  mình rút ra cắm lại 2-3 lần thì máy mới hiện đang sạc nhanh.  Sạc đc 1 lúc mình kiểm tra thì lại mất sạc nhanh.  Ko biết có vấn đề gì ko ạ!",4,12/8/2020,{BATTERY#Neutral};{GENERAL#Positive};{OTHERS};
848,Vân tay kém.chán.thất vọng,3,26/01/2020,{FEATURES#Negative};{GENERAL#Negative};
849,Xài tháng đầu tiên thấy ổn định.qua tháng thứ 2 lỗi kính thưa các kiểu.văng game đơ game lỗi chạm 2 lần ko sáng màn hình.lỗi loa trong.BH xong về vẫn bị lại.ko đổi trả hoặc hỗ trợ đổi máy đời khác.ko lẽ gởi đi BH mãi.Quá tệ cho 1 con máy mới ra,1,22/06/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
850,"Rất đẹp và bự chơi game mựt cầm dừa tay phần mềm siêu đã ok 
Hết
Nếu có sai chính tả thì thông cảm 
Xinh cảm ơn 
Hè tui mới mua",5,6/7/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};
851,máy j mà dùng 4G nóng quá trời quá đất mất mạng liên tục up lên andriod 10 chụp ảnh mất 5 pin và nóng nx ko thể tin đc ms mua đc có 5 hôm mà phải đổi qua máy khác rùi,1,31/03/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
852,Sau 3 ngày. Máy ngon. Pin khỏe. Chụp hình đẹp. K có gì phải chê. Mỗi tội là màn hình hơi tối. Nhớ như a6 mà pin câu hình như a70 thì ngon,5,2/7/2019,{SCREEN#Negative};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};
853,Mình dùng messenger bị lag. Hay bị tình trangh trên.Còn lại oke. Mong phản hồi ạ.,4,6/4/2020,{PERFORMANCE#Negative};{GENERAL#Positive};{OTHERS};
854,"Cực kỳ tốt, hàng Trung Quốc chất lượng cao.mua dùng đi ace , ở nhà cầy game ... tầm giá này chả có máy nào theo kịp.",5,25/03/2020,{PERFORMANCE#Positive};{DESIGN#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
855,"Mình ms mua hôm qua phải nói là rất tuyệt mình rất thích ,nhân viên cũng rất nhiệt tình nữa ,nên mua ở thế giới di động",5,9/3/2020,{GENERAL#Positive};{SER&ACC#Positive};
856,"Mới lấy thêm 1 cây.Bền,rẽ,đẹp và nhất là cách phục vụ của em gái nhân viên tên Thuý .Tận tình và chu đáo.",5,14/07/2019,{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
857,"Mới mua được 2 ngày. Cảm nhận tốt, mẫu mã đẹp. Về sau, nếu chất lượng tốt,  bền cũng như với cái giá này thì quá ok. Mong là hàng VN chất lượng cao",5,3/6/2020,{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
858,"Samsung a21s mới ra tệ toàn tập . Lướt web chậm, pin tuột nhanh, chụp hình bị ám màu như trong hình, kg có chức năng thông minh so với tầm giá . Tôi mua xong kg sử dụng được phải đối lại con Oppo a52 rất đạt chuẩn số với tầm tiền.",1,5/6/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Negative};{SER&ACC#Negative};
859,"E ko chụp màn hình bằng phím nguồn và giảm âm lượng đk, ai pk chụp màn hình bẳng cách nào ko ạ, hay máy e bị lỗi",3,14/01/2020,{OTHERS};
860,"Đã nhận được hàng khuyến mãi, nhân viên TGDĐ rất cầu thị, tiếp thu ý kiến khách hàng. Điểm cộng. Có điều cho hỏi sản phẩm A51 hay bị lỗi khi tắt màn hình sau đó bật trở lại bằng vân tay màn hình mở khóa nhưng lại rất tối. Phải nhấn tắt và mở lại màn hình mới hết. Xin hỏi cách khắc phục hay do lỗi sản phẩm?",4,3/1/2020,{FEATURES#Negative};{SER&ACC#Positive};{OTHERS};
861,"Mới mua hơn một tuần tại ĐMX . Trải nghiệm sản phẩm sau một thời gian, mình cảm thấy mọi thứ đều rất OK. Hình ảnh đẹp, pin thì trâu bò, chơi game rất mượt, chụp ảnh ban đêm thì rất đẹp, dung lượng lớn lưu trữ rất thoải mái, nhân viên thì nhiệt tình . không hể chê vào đâu được, mọi người nên rinh cho mình một em để trải nghiệm.",5,18/05/2020,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{STORAGE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
862,Sau hơn 1 tuần cảm thấy cấu hình rất mượt chơi game bật max cấu hình chơi vẫn k lag 1 tí nào nhưng pin có vẻ như ảo thì phải cũng có tuột nhưng tuột rất ít còn về cam thì khỏi phải bàn còn bạn nào thích selfie thì tải app mà dùng đối với mình máy tầm chung như này thì ngon dòy k đòi hỏi dì thêm mấy bạn đừng dựa vào đánh giá mà chê đủ kiểu muốn thì ra đó test cho đã r về ai kiu mua gấp quá roài về sài than thở các kiểu,5,15/07/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{OTHERS};
863,Máy sài ngon ok.  Quá tuyệt vời.  Chụp hình ip lúc nào cũng đẹp.  Chơi liên quân ngon quá trời luôn,5,3/7/2018,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
864,"Điện thoại dùng được , nhân viên phục vụ tốt 🥰 nhưng cam trước có phần hơi bệt nhưng mình nghĩ so với giá tiền như vậy là đc rồi",5,13/08/2020,{CAMERA#Neutral};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
865,"Máy đẹp , cấu hình đủ dùng , camera vs khóa khuôn mặt tốt , tiếc là máy chưa đc update lên android 9 , nhân viên nhiệt tình",5,25/09/2019,{FEATURES#Positive};{PERFORMANCE#Neutral};{DESIGN#Positive};{SER&ACC#Positive};
866,Lỗi blutoth giật lag đã đổi máy khác vẫn vậy...giờ muốn trả máy thì làm sao mua ngày 27,1,21/01/2020,{FEATURES#Negative};{OTHERS};
867,Khi mua thì nhiệt tình. Máy lỗi ra bảo hành thì nhân viên hời hợt. Nói chung là sẽ tẩy chay tgdd.,1,14/06/2020,{SER&ACC#Negative};
868,Mình mới mua luôn máy dùng rất tốt nhiều tính năng hay chíp mạnh nữa chơi game mượt lắm nhân viên để thương lắm tại Chợ Gạo nha cám ơn nhiều,5,5/6/2019,{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
869,"Mới mua được 2 ngày. Nói chung tất cả đều OK , chỉ có điều là .chạm 2 lần để tắt máy không nhạy ...Với tầm giá này thì mình cũng khá đòi hỏi nhiều 😊😊 Ủng hộ cho bác Vượng nhé các bạn!!!!",5,16/08/2020,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
870,5 sao cho nhân viên còn 3 sao cho điện thoại,5,4 tuần trước,{GENERAL#Neutral};{SER&ACC#Positive};
871,Để qua đêm xuống 5%pin thật sự mới Sài hơn 1 tháng thua điện thoại cũ tôi mua 2 năm nữa chán...,1,3 tuần trước,{BATTERY#Negative};{GENERAL#Negative};
872,"thật sự rất thất vọng, hôm trước ba t có đến cửa hàng, nhân viên tư vấn kiểu gì mà về điện thoại màn hình độ phân giải rất thấp, màn hình đã dán sẵn và có nhiều dấu vân tay dọc ngang và hộp thì đã bốc r giống như hàng trưng bày nhưng do ba t lớn tuổi r nên không biết,",1,16/03/2020,{SCREEN#Negative};{GENERAL#Negative};{SER&ACC#Negative};
873,"Đây là đánh giá sau 5 tháng dùng 😆
Liên quân ngon vẫn giữ dc 60 fps nếu wifi ổn 
Tốc độ thì vẫn ổn theo thời gian 
Có điều là máy này chắc sẽ không được update Android 10 đâu :(
Ram 2GB của itel sẽ không làm ae thất vọng theo thời gian đâu⬆",5,26/02/2020,{FEATURES#Positive};{PERFORMANCE#Neutral};{OTHERS};
874,"Mua lúc tháng 4 mới đầu chơi rất tốt pin trâu và nhạy nhưng bây h tôi chơi pin xuống rất nhanh lúc trước chơi 1h mất 2% nhưng bây h chơi dc 15-20p mắt 3 % rồi tắt máy k chơi còn hiện tượng xuống pin 1-2% pin, chơi liên quân lúc đầu rất mượt nhung h nó rất lag k tính mạng yếu thỉnh thoảng nó cứ giật giật rồi kêu tiếng j đó rè rè...chung sơ bộ 2 tháng này phả đợi xem sau nó sau nx nên 4 sao thôi",4,12/6/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};
875,"Quá tốt, camera ngon, nhưng pin hoi ít, chip cũng được và pin xài ko lâu cho lắm",5,22/05/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Neutral};{GENERAL#Positive};
876,Máy mua hồi tháng 12 tới h sài vẩn ổn định rất tốt 👍👍👍quá tuyệt vời sài quá ngon chỉ vs 4tr,5,12/4/2020,{PRICE#Positive};{GENERAL#Positive};
877,"Máy gọn, hiệu năng tốt rõ rệt hơn so với 6s
Pin khá ổn, màn hình hiện thị đẹp
Camera trước nâng cấp lên rất tuyệt",5,10/11/2017,{SCREEN#Positive};{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};
878,"Lõi phần mềm, Sài chán .đã đc đổi cái mới nhưng vẫn vậy...sài hơn nữa tháng đâu lại vào đây, từ giải raelme mới sài cái đầu tiên mà em làm chị thất vọng quá",1,4 tuần trước,{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
879,Chất lượng loa ngoài kém. Sản phẩm ok. Mong vsmart tiếp tục cải tiến cho sản phẩm.,4,1 tuần trước,{FEATURES#Negative};{GENERAL#Positive};{OTHERS};
880,Khá ổn. Giá cũng hợp lý tuy nhiên gặp 1 số lỗi nhỏ khi chơi game có cấu hình đòi hỏi cao,4,20/05/2020,{PERFORMANCE#Negative};{PRICE#Positive};{GENERAL#Neutral};
881,"Vì tình yêu samsung nên mới mua con này, nhưng khi sử dụng thì có vẻ hơi thất vọng so với những gì máy mang lại. Một lời khuyên chân thành đừng nên mua em này, tiếc tiền lắm. Đã đổi con máy thứ 2 nhưng vẫn gặp lỗi khởi động lại, pin cũng tạm được.",2,1/4/2020,{BATTERY#Neutral};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};{OTHERS};
882,Máy ổn. Liên quân để chế độ trung bình 60fps không nóng máy. Nhân viên TGDD nhiệt tình. Một nhược điểm là máy khá nặng cầm lâu mỏi tay,4,16/01/2020,{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};{SER&ACC#Positive};
883,cảm ứng không nhây.màn hình nhất kèm chất lượng.chơi game lag nog mấy nữa.nói chung là qua tệ,2,20/02/2020,{SCREEN#Negative};{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
884,Mình mới mua máy này chất lượng dùng kém quá. Màn hình tự dưng tối lại. Máy dùng thì nát lắm .. ko được,1,4/8/2020,{SCREEN#Negative};{GENERAL#Negative};
885,Từ lúc cập nhật đến giờ cảm thấy điện thoại sạc lâu vô pin hơn dùng thì lại nhanh hết ngoài dùng cảm thấy máy nóng đặc biệt là lúc nói chuyện điện thoại lúc chưa cập nhật thì không có chả hiểu sao cập nhật xong lại vậy,3,4 tuần trước,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
886,Hút wifi cũng yếu mà 4g cũng yếu.    Còn phần còn lại thi  ok. Nhầm lúc k có mạng thì vào zingmvp3 nge nhac cug k đc,2,9/6/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};
887,Mình thật qá thất vọng về a70 rồi chơi liên Quân cảm ứng cứ bị giật .mình đã đổi máy mới cũng vậy,3,31/07/2019,{PERFORMANCE#Negative};{GENERAL#Negative};
888,"Máy dùng tốt ,pin dùng lâu nhưng sao phiên bản 4/128G bán 4.990k mà tết mình mua pb 4/64G lại là 4.990k là sao nhỉ",4,13/05/2020,{BATTERY#Positive};{GENERAL#Positive};{OTHERS};
889,Máy Sài đc 2 tháng rồi . Lúc đầu mua đc khoản 1 tuần thì ra đổi máy cùng mẫu gì chạy lúc 2 ứng dụng như game freefire với fb hoặc zalo là có hiện tượng đơ máy . Đổi máy mới rồi cũng bị thấy zị thôi Sài luôn . Đổi tới lúc mệt thêm.  Nói chung máy chạy đa nhiệm yếu cực kì yếu với cái loại game. Sai lầm khi mua con này nha ae.  Với giá này thêm ít mua hàng Việt ngon hơn nhiu nha,3,4/5/2020,{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
890,"Máy chụp đêm tốt, sạc nhanh, pin dùng trâu bò, mỗi tội camera nó lồi lên dùng ốp vào nó vẫn lồi đặt xuống chạm vào cam, hơi xót",4,9/3/2020,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Negative};
891,Mình mới mua điện thoại sáng nay máy rất tốt nhân viên phục vụ nhiệt tình chu đáo.,5,14/07/2019,{GENERAL#Positive};{SER&ACC#Positive};
892,"Mới mua được 2 hôm
Chơi game tầm 30 phút nóng máy .  Mau hết pin quá . Không đủ nhu cầu cho 1 ngày sử dụng .",3,12/4/2019,{BATTERY#Negative};{PERFORMANCE#Negative};
893,Hôm đầu xài rất ok cập nhật phiên bản thì cắm tai nghe để chơi game bị lỗi âm thanh chập chờn lúc có lúc không còn lại thì ok,4,1 tuần trước,{PERFORMANCE#Negative};{GENERAL#Positive};
894,"Màu sắc đẹp, hoàn thiện tốt, cấu hình cực mạnh, pin trâu, màn hình không rực rỡ như mong đợi, nhưng dùng tầm 1 ngày là quen, dùng lâu không mỏi mắt, màn hình ổn, không tệ như lời đồn, rất hài lòng.",5,2/11/2019,{SCREEN#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
895,máy mới mua ba tháng nhưng bị tụt xuống 98% chụp hình với vân tay đều rất ok thất vọng mỗi pin,4,26/06/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Negative};
