index,comment,n_star,date_time,label
6492,Vừa nãy mình đi mua điện thoại ở thế giới di động mà có chị kia ở cửa hàng nói tất cả sản phẩm smatphone khi bên cửa hàng nhập về đều bóc hộp ra để kiểm tra và bày sản phẩm nên kệ hàng cho khách hàng xem (mình hoảng luôn khi máy ko nguyên hộp nguyên seal) có ai mua điện thoại gặp tình huống này ko nhỉ mọi người,1,12/6/2020,{SER&ACC#Negative};
6493,13990000 rất đáng mua lấy máy về được 1 tuần tất cả OK ko thua 8plus nhanh-mạnh-mượt vào game nhanh ko đứng như các Androi khác. Đa nhiệm tốt đang game out ra đọc báo xem YouTube vào lại vẫn còn game. Chỉ kém về bin thôi. Tóm lại tầm trung mua 7plus ăn tất các máy khác,5,21/12/2018,{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
6494,Máy tốt pin ổn game ok mỗi tội 3 camera zoom 4x hơi mờ so với máy 1 camera nói chung tầm giá này là chiến game ổn rồi,5,2 tuần trước,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
6495,"Camera của máy phải gọi là quá tệ đi, chụp thì phải canh đi canh lại nhiều lần, zoom lên thì hầu như không thấy gì luôn. Bàn phím chậm rì. Wifi bắt sóng quá kém. Mọi người đừng nên mua máy này. Quá thất vọng về Vsmart.",1,8/3/2020,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};
6496,"Mình mới mua về và sử dụng được 3 ngày, cảm thấy mọi thứ đều ổn, pin vừa đủ dùng 1 ngày, chơi game liên tục khoảng 5_6h máy hơi ấm lên khi onl game liên tục, sạc PIN cảm thấy nhanh đầy, máy ok trong tầm giá 5 tr,nhân viên tư vấn rất nhiệt tình!",5,20/05/2019,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
6497,Đã mua xiaomi not 7. Sài tầm 2 ngày khá ok. Liên quân rất mượt nhưng k bằng iphone lắm.Pin trâu từ 9h sáng đến 15h chơi liên tục game LQ còn 30% pin.,5,18/06/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6498,Mình cảm nhận pin không tụt nhanh như các bạn nói ! Sài vẫn 1 ngày bth. Sạc thì nhanh tiết kiệm thời gian ❤ thiết kế cũng bắt mắt nữa,5,31/10/2019,{BATTERY#Positive};{DESIGN#Positive};
6499,"Máy hơi to so với dự tính bù lại pin dung lượng lớn,máy bấm êm màn hình lớn,giao hàng hành",5,7/11/2018,{SCREEN#Positive};{BATTERY#Positive};{DESIGN#Negative};
6500,Mới mua dc 2 ngày lỗi máy phần mềm vào telegram k cảm ứng dc đã dc đổi mới 1 cái nhưng cái mới cũng bị lỗi như vậy. Nản quá,1,2 tuần trước,{FEATURES#Negative};{OTHERS};
6501,Máy mới mua chua đc 1 tháng thì lỗi tai thỏ giờ phải đem bảo hành hết 15 ngày thất vọng quá DMX ơi,3,26/11/2019,{DESIGN#Negative};{OTHERS};
6502,"Điện thoại gì hao pin thiệt cục bin 4000, sài còn tệ hơn cực bin 2650 của s6edeg của mình.. mới mua mà hao pin mới gê, nản qúa",2,8/9/2019,{BATTERY#Negative};
6503,"Máy đúng hàng mã,khó dùng,vất vả cho anh giao hàng rồi.
May nó nhận sim thôi tạm vậy 😆😄😅😎.có 190k không đòi hỏi nhiều.",1,10/7/2020,{OTHERS};
6504,Chụp đêm tối đen. K biết có phải do lỗi phần mềm ? K lẽ mang máy đi đổi cái khác.,3,1 tuần trước,{CAMERA#Negative};{OTHERS};
6505,ok hàng chuẩn. pin trâu.chơi game mượt.....................................................,5,15/08/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6506,"Máy đẹp, hoạt động mượt mà. Nhưng cũng còn vài điểm chưa OK: vân tay chưa hoàn hảo lắm, cảm biến ánh sáng hoạt động không ổn định.",4,27/08/2019,{FEATURES#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};
6507,"máy dùng pin bền, chạy ổn định, đặc biệt chụp ảnh xóa phông tuyệt vời luôn, mình rất thik hãng này",5,20/08/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
6508,"Điện thoại rẻ mà ngon, cộng thêm là hàng Samsung nữa nên yên tâm hơn là lựa chọn hàng Trung Quốc. Được cái thêm góp 0% lãi suất mà trả trước có hơn 300K.",5,12/9/2019,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
6509,"Sản phẩm ko có gì đặc sắc, chíp media teck củ chuối,cầm 7tr thì thêm tí mua con V19 neo ngon hơn nhiều,",1,3/6/2020,{PERFORMANCE#Negative};{GENERAL#Neutral};{OTHERS};
6510,"Máy trải nghiệm tuyệt vời, nhanh chóng, màn hình đẹp, sạc pin cực nhanh, âm thanh không chê được. Chơi game mượty",5,9/7/2020,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6511,"Mình cũng vừa tậu em nó hôm qua. Rất ok, 5* cho sản phẩm và nhân viên bán hàng nhé",5,30/11/2019,{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
6512,Sản phẩm mới với thiết kế bắt mắt. Kèm dung lượng pin lớn sài thoải mái gần cả 2 ngày. Camera chụp ảnh cực rõ nét. Nhân viên dễ thương nói chung rất hài lòng,5,14/06/2020,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};{SER&ACC#Positive};
6513,Tất cả đều tốt.trừ camera sau k tôt lam chup anh k đep.k đu anh saq thì chup xấu lắm,3,4 tuần trước,{CAMERA#Negative};{GENERAL#Positive};
6514,"Sau gần 1 tháng sử dụng mua ngày 12/1/2019 đến 3/2/2020 thấy máy dùng ổn định chơi game khá mượt không bị tình trạng nóng máy như iphone , chụp hình đẹp, xạc pin nhanh, cảm biến vân tay khá nhậy, trong tầm giá này thì dùng ngon.
Trước dùng iphone 7plus sang dùng e này thấy quá hợp lí với nhu cầu.",3,3/2/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
6515,Tôi đang sài và rất ok máy dùng không chê vào đâu dc còn m.n dùng ntn đó là tùy vào m.n,4,29/12/2019,{GENERAL#Positive};{OTHERS};
6516,"Từ Samsung J5 Prime sang Reno4 thực sự choáng ngợp với công nghệ tiên tiến,đt mở khóa khuôn mặt + vân tay nhanh không thể tin nổi luôn,,camera góc siêu rộng...5 sao cho chiếc điện thoại này.",5,1 tuần trước,{CAMERA#Positive};{FEATURES#Positive};{GENERAL#Positive};
6517,Máy rất tốt.sài êm. Rất mát. K có j để chê.đã mua về và trải nghiệm. Có lẽ những comment chê bai là những hãng đối thủ. Chơi bẩn wak,5,25/05/2019,{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
6518,Sản phẩm kém. Mới mua một tháng dùng thì bị lỗi. Hàng đểu。 tiền thì đắt. Iphone 7plus,2,24/09/2018,{PRICE#Negative};{GENERAL#Negative};
6519,Not 10+ có 2 điểm trừ... 1 là khi lên androi 10 thì cập nhật phần mền các ứng dụng trong CH Play load rất chậm kể cả dùng wifi hay 4g. Điểm thứ 2 là dắc cắm sạc vào máy cứ dayl day kiểu gì rất khó chịu.. điểm nữa coi như ko tính đó là gửi tin nhắn zalo thỉnh thoảng hơi đơ,4,29/02/2020,{PERFORMANCE#Negative};
6520,"Trợ năng phần thích nghi cảm ứng quá tệ 
thích nghi trong game dỡ tệ pin ok . trợ năng tệ hơn iphone xs max .",1,20/11/2019,{FEATURES#Negative};{BATTERY#Positive};
6521,Điện thoại rất là ok . Chơi game rất là mượt . Pin trâu nữa . Nói chung là samsung thật tuyệt vời,5,1/5/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
6522,"Mình mới mua 11 ngày pin chỉ còn 99% có đc bảo hành ko ạ. Mỗi ngày sạc 1 lần ko vừa sạc vừa dùng, ko chơi game",4,9/11/2019,{OTHERS};
6523,M đã mua sp đc 2 tháng nói chung là rất thích màn của samsung rất đẹp. Chip xử lý khỏe. Camera chụp ảnh rất đẹp. Pin khỏe mình hài lòng với sp. Đã mua và giới thiệu cho ng thân,5,1/7/2020,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};
6524,Sản phẩm đẹp chắc chắn pin trâu hiệu năng ổn. Màn hình đẹp bắt mắt ghê luôn riêng phần sóng thì hơi yếu. Máy full nhựa mà lại bắt sóng yếu???,5,7 ngày trước,{SCREEN#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};
6525,Ad cho hỏi. Mình sạc pin đủ 100% nó HK tự ngắt mà báo còn 18h nữa pin đầy. Có cách khắc phục ko sd,5,1/5/2019,{OTHERS};
6526,"Vừa mua tuần trước. Cam đẹp nét, không ảo. Loa lớn. Màn hình thon dài đẹp. Vân tay nhận hơi lâu vì dưới màn hình nhưng nhạy. Máy mượt chưa thấy dấu hiệu lag nhưng chụp hình thì hơi nóng phần cam.",5,28/07/2020,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Negative};{PERFORMANCE#Negative};
6527,"Mình không biết là sản phẩm A71 có màu hồng không ạ ?
Sản phẩm này cảm biến vân tay còn hạn chế rất nhiều, không được nhạy. Nhiều lúc máy bị đơ ra kể cả lúc mở nguồn",2,20/06/2020,{FEATURES#Negative};{OTHERS};
6528,T dùng rất nhiều đt rồi.nhưng t thấy con này t thấy tồi tệ nhất trong tầm giá.Pin trâu nhưng phần mềm như lol.hay đơ.Mua đk hơn 10 ngày nhưng thấy chỉ muốn bán.Khuyên các bạn nào mua đt thì nên chọn hãng Huawei là ổn định nhất.,1,22/04/2020,{PERFORMANCE#Positive};{GENERAL#Negative};{SER&ACC#Positive};
6529,"Pin hết nhanh ,cảm ứng vân tay không nhạy có lúc phải nhập 3 4 lần .mong có phiên bản câp nhật để vân tay nhạy hơn",1,19/06/2019,{FEATURES#Negative};{BATTERY#Negative};{OTHERS};
6530,Nên dùng V smart các bạn ạ. Hàng Việt nam chất lượng cao. Mình rất hài lòng. Trong gđ đã dùng gần chục chiếc V smart.,5,12/2/2020,{SER&ACC#Positive};
6531,"Mới mua được ít hôm dùng thấy chưa hài lòng vs giá 7tr.. Camera chụp bình thường, độ chị tiết thua ip6s pin dùng trong ngày ổn nếu bật tiết kiệm pin, chơi game bình thường  đồ họa trung bình. Những phần còn lại dùng ổn mượt!",3,12/4/2019,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Negative};{GENERAL#Positive};
6532,Máy tốt màn hình quadHD+ .CPU Exynos 990 mạnh mẽ . Camera 12 mp 64 mp tof 3D tuyệt nói chung là rất ok .Máy chạy mượt mà rất ok,5,20/03/2020,{SCREEN#Positive};{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6533,Nhân viên dmx nhiệt tình . uy tính .máy đẹp trải nghiệm tôt . chất lượng trong phân khúc .,5,15/08/2020,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
6534,"quá tệ mới mua mà giật lác kinh khủng nản so với các dòng như huwei thì chip thua xa ,lúc mua không tìm hiểu",1,24/03/2020,{PERFORMANCE#Negative};{GENERAL#Negative};
6535,"Tin nhăn gửi đi, đôi lúc trạng thái ""Đang gửi"" kéo dài, không kết thúc được.
Thu sóng vinaphone yếu, vạch sóng của mỗi sim chỉ có 1 hoặc 2 vạch, có lúc không có vạch nào.",2,17/03/2020,{FEATURES#Negative};
6536,Tot chup anh dep pin trau mh dung ca ngay  mang hinh dep may ban cu noi ko on pin nay kia nhug mh thay mh dung hon 2 tuan thay may muot on tat ca,4,4/4/2020,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6537,Chơi liên quân rất nóng máy. Nóng muốn phỏng tay.,3,26/03/2020,{PERFORMANCE#Negative};
6538,2 người cùng chơi liên quân với nhau. Người kia vô trận đánh hết rồi còn tui thì chưa vào trận nữa. Ram 8  mà kì vậy. Thất vọng quad,3,11/3/2020,{PERFORMANCE#Negative};{GENERAL#Negative};
6539,"Thiết kế đẹp, hiệu năng tốt, giao diện ios thân thiện. Đã xài hơn 2 năm nhưng vẫn còn tốt",5,10/10/2018,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
6540,"Dùng thì cũng khá ok may cũng mượt nhưng bắt wifi hơi kém , chỉ là trước tiếc mua hơi sớm giờ giảm giá tận 1 củ với được tặng cả sạc biết thế trước mua muộn tí kkk",4,8/3/2020,{FEATURES#Negative};{PERFORMANCE#Positive};{PRICE#Negative};{GENERAL#Positive};
6541,"Mình mới mua điện thoại này cho má mình sử dụng, nói chung là rất hài lòng, trong tầm giá này thì không thể đòi hỏi gì hơn nữa, các bạn nhân viên ở ĐMX rất thân thiện, tư vấn rất kỹ cho mình luôn ạ!",4,15/08/2020,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
6542,Hao pin quá. Làm mọi cách để tiết kiệm pin mà chỉ nhỉnh hơn con Huawei Y7 Prime đang dùng mua cách đây 2 năm của mình một chút  @@,4,15/05/2019,{BATTERY#Negative};
6543,Pin mau tuột quá .xoá ud ngầm để 30p tuột 5%...khi đó mở wifi thì cho hỏi như vậy tuộc pin đúng ko,4,17/06/2019,{BATTERY#Negative};{OTHERS};
6544,"Sau một tháng sử dụng cảm thấy máy rất tốt,pin khá trâu,chơi game mượt, k cần sạc nhanh nhưng sạc tầm 1tiếng rưỡi là đầy,nói chung là ổn trong tầm giá",5,2/8/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
6545,Sản phẩm tốt..pin Sài được .. chụp hình thì đẹp.. chơi liên quân mượt không bị lag,5,1 tuần trước,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6546,Máy vừa túi tiền chụp hình đẹp hơn ip x loa nge hơi nhỏ cấu hình mạnh chơi mượt đa số các loại game trên thị trường điễn hình như game con rắn ...,5,20/03/2020,{CAMERA#Positive};{FEATURES#Negative};{PERFORMANCE#Positive};{PRICE#Positive};
6547,Máy tốt pin trâu chạy mượt camera khỏi bàn tuyệt máy chơi game bao phê bao mượt ngoài ra sạc nhanh 1tieng 5 phút là đầy pin nói chug là ok về mọi thứ,5,15/07/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6548,"Sao đt nó bị ám vàng quá , còn lai khá ôn sắp tới chắc em phải đem đi kiểm tra qua vì quá ám",3,5/3/2020,{SCREEN#Negative};{GENERAL#Positive};
6549,"Máy xịn tốt , loa lớn và cầm nắm chắc chắc..................... cực tốt cho 1 máy có tầm giá này",5,12/6/2020,{FEATURES#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
6550,"Cho em hỏi con xiaomi note7 của em sau đến hôm nay vẫn chưa lên được miui 11 trong khi những dòng máy thấp hơn đã lên và sử dụng, chẳng lẽ mua bên ttdd thì ko được nâng cấp sau",4,5/11/2019,{OTHERS};
6551,Chất lượng máy kém. Dùng mới 4 tháng mà máy hay đơ. Quá thất vọng. Nhiều khi nhấn vào lúc sau nó mới được,1,6/6/2020,{PERFORMANCE#Negative};{GENERAL#Negative};
6552,"Sản phẩm ko dc như mong đợi,đang dùng ip6 chuyển qua e này thấy ko dc mượt thỉnh thoảng hơi đơ còn mọi thứ bt pin thì ok nghe gọi vào mạng bt dc một ngày rưỡi,androi đa dụng hơn nhưng ko mượt mà dc bằng ios mình thích ip ở chỗ mượt mà còn androi thì đa dụng và nhiều tiện ích,nvtggd nhiệt tình và thân thiện !",3,1/5/2020,{BATTERY#Positive};{PERFORMANCE#Negative};{SER&ACC#Positive};
6553,"Máy dùng ổn,pin 4000 nhưng dùng nhanh tụt ,sạc pin thì máy nóng hổi luôn,loa ngoài có 2 dải loa nhưng chỉ có 1 bên thôi 1 bên là giả còn mọi thứ dùng đều ổn",4,9/7/2019,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Positive};
6554,"Tốt! Máy chơi game mượt , chơi liên quân lúc combat 5 người thì ko thấy giật mặc dù bật max cấu hình , chơi PUBG thì quá tốt , pin trâu , sạc nhanh , 1 tiếng đã đầy , chơi game nhiều ko bị nóng máy , nó chỉ ấm, về chụp ảnh thì nó quá nét, đẹp. Nói chung đây là máy tốt",5,9/8/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6555,"Máy pin khỏe,sạc nhanh,chụp ảnh đẹp làm mình rất hài lòng. Nhân viên làm trả góp rất nhanh chóng và nhiệt tình. Mình sẽ tiếp tục ủng hộ dmx",5,1 tuần trước,{CAMERA#Positive};{BATTERY#Positive};{SER&ACC#Positive};
6556,Với tầm giá này dùng cũng ok rùi chạy khá muot ít nóng máy. Màn hình hiển thị tốt mỗi cái pin ko dùng để chế độ chờ có bật wifi cũng tụt pin ak phai để may bay roi tat wifi moi ko tụt.,4,8/3/2020,{SCREEN#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
6557,"chụp hình đẹp, âm thanh khá tốt, pin sử dụng lâu, rất an tâm khi sử dụng chính sách bảo hành ok",4,11/9/2018,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{SER&ACC#Positive};
6558,Ghét nhất là danh bạ không có phần lựa chọn lưu trên sim. Sài lâu điện thoại hư là mất hết đánh bạ luôn. Chán,1,3 tuần trước,{FEATURES#Negative};{GENERAL#Negative};
6559,"Ss s20 pin 4000 ma thua cai s8+ pin 3400, sai pin chạy như trâu phải noi la thua 💔",1,13/03/2020,{BATTERY#Negative};
6560,"Qua quá trình sử dụng ưu điểm sạc pin nhanh. Thiết kế sang trọng, nhiều tính năng của Xiaomi rất hay. Nhược điểm bắt sóng Wifi rất tệ, dù ở rất gần, quay video thì tạm so với giá, pin tuột rất nhanh chóng.",3,12/3/2020,{FEATURES#Neutral};{BATTERY#Neutral};{DESIGN#Positive};
6561,chẳng biết các bác sao chứ.e dùng thấy pin ok ma.xem phim ròng ra ko hết pin cho mà sac.vân tay nhạy hơn ss nhiều.nói chung là ok.tầm giá đấy quá ok rồi.hơn các e khác của các hãng khác.tks TGDD,5,2/10/2019,{FEATURES#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
6562,"Lỗi pin, tụt % pin theo ngày chứ không phải lâu mới tụt. Lỗi màn, mất cảm biến khi di chuyển trên màn hình. Gửi đi bảo hành khi gửi về thay màn thì roăng lồi cả ra ngoài. Không biết nên buồn hay best số nhọ ~~!",1,19/06/2020,{SCREEN#Negative};{BATTERY#Negative};{SER&ACC#Negative};
6563,"Pin 4000 nhưng tuột pin thì khỏi bàn luôn, sạc 100% sáng ra mất 10% pin, trong khi để chế độ tiết kiệm pin. Khuyên các bạn xem xét khi mua hàng.",2,27/10/2019,{BATTERY#Negative};{GENERAL#Neutral};
6564,"Đã sử dụng được vài ngày, bị lỗi hay hiển thị "" không có kết nối internet, vui lòng thử lại.""",3,8/1/2020,{FEATURES#Negative};
6565,"Đánh giá ban đầu Sản phẩm tốt, ổn nhưng đa nhiệm hơi kém với 8g ram. Nhân viên làm việc dễ thương nhanh gọn lẹ....",4,11/5/2020,{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};
6566,"sai lầm khi mua loại này, mua chưa 1 năm mà giờ máy bị lab mạng, treo máy thường xuyên, sai lầm mau, nếu quay lại được thà sài Asus",1,13/03/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
6567,Đang đánh game out ra bị đơ máy là bị sao ad có khi lâu cả phút rồi may tu khởi động lại luôn máy xe lửa đc 2 hôm,4,15/04/2020,{PERFORMANCE#Negative};
6568,"Giá rẻ nhưng thiết kế đẹp, bộ nhớ trong , ram cao. Phù hợp mua cho con học trực tuyến trong mùa dịch",5,8/4/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{OTHERS};
6569,Sản phẩm này hầu như bây h bị lỗi camera giống như có một tổ chức nào đó xăm nhập vào camera để lấy dữ liệu,1,8/5/2020,{CAMERA#Negative};
6570,"Đừng mong đợi 1 máy có giá trị trung bình mà cấu hình cao. Với những gì samsung mang lại tui thấy ổn, có điều hơi nóng máy.  Mọi thứ ok so với máy con trung  quốc,",4,27/10/2019,{PERFORMANCE#Neutral};{PRICE#Neutral};
6571,"Ngày đầu tiên mua về thì khá tốt. Chơi Pubg mất mẹ 12% pin, nhưng ok đây hiểu. Nhưng đell hiểu sao ngày thứ 2 và thứ 3 chai mẹn 8% pin, chưa hết sặc máy đến 100% pin lúc 7h thì còn 65% khi 11h. Củ đậu. Khuyên: tiết kiệm tiền thì đừng mua, thừa tiền thì kệ không ai care.",2,26/02/2020,{BATTERY#Negative};{GENERAL#Negative};{OTHERS};
6572,"Mới đặt mà smartphone mới giá co 600k là quá oke rồi, cho luôn 5 sao, mua xài chữa cháy cũng oke",5,15/08/2020,{PRICE#Positive};{GENERAL#Positive};{OTHERS};
6573,"Sản phẩm tốt trong tầm giá,mới dùng nửa tháng thấy mọi thứ ok.sạc nhanh,pin khỏe",5,25/07/2020,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
6574,Máy mua 6/6/2019 pin còn 96% ổn không ad ? Để qua đêm tụt 3% pin. Bắt sóng 4G không ổn định,3,13/09/2019,{FEATURES#Negative};{BATTERY#Neutral};
6575,máy rất tốt chup hình lấy nét nhanh màu đẹp cai thiên do lag mới nên pin mang vậy là tốt giá cả vậy tot máy loại khác rồi,5,23/08/2019,{CAMERA#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
6576,Sản phẩm tốt cấu hình mạnh ổn trong tầm giá nhân viên tư vấn nhiệt tình được cái camera lồi dễ xước,5,6/1/2020,{PERFORMANCE#Positive};{DESIGN#Negative};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
6577,"Lí do mình chọn cái này vì sự đánh giá cao của người dùng trước đó. Thứ hai là thích thiết kế mặt sau, màu sắc ánh quang nhìn đẹp và sang
Trải nghiệm thì thấy điện thoại ok mọi thứ
Nhược điểm trước mắt là nghe thoại hơi nhỏ
Nhân viên bán hàng nhiệt tình, thân thiện và hiểu biết rộng.",5,29/06/2020,{FEATURES#Negative};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
6578,Mới mua con này khoảng 1 tuần.mọi thứ của máy đều ok.nhưng chơi game hay bi đứng,5,4/6/2019,{PERFORMANCE#Positive};{GENERAL#Positive};
6579,"Tôi mới xài đc 2 tuần, mọi thứ chơi game xem fim đều OK hết, nhưng tin k dùng nó tự xuống đặc biệt là quá 1 đêm vs lại lỗi màn hình sọc hồng thật khoa chịu... Không biết 1 đổi 1 trong vòng 1 tháng có đc máy mới k mọi người?",3,5/8/2020,{SCREEN#Negative};{BATTERY#Negative};{PERFORMANCE#Positive};{OTHERS};
6580,"Sản phẩm tốt trong tầm giá, cấu hình ổn, thời gian sử dụng pin khá ổn. Thiết kế đẹp, phần dưới màn hình làm hơi dày so với phía trên.",4,19/09/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Neutral};{PRICE#Neutral};{GENERAL#Positive};
6581,"Sp nhiều lỗi.                                               
thử đủ mọi cách không đk",1,28/02/2020,{GENERAL#Negative};
6582,"Mới mua cái màu đỏ được 1 tuần tại shop Nguyễn Trãi Q5, khỏi phải bàn cãi về chất lượng, màn hình to, nét, chip khủng, pin trâu. Bùn cái là phải đầu tư thêm bộ sạc nhanh mới sạc nhanh được.
Shop Nguyễn Trãi có vẻ thiếu các bạn tư vẫn nữ :)",4,17/01/2020,{SCREEN#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Neutral};{OTHERS};
6583,Mình mua 16.2. Nói chumg máy sử dụng tốt. Nhưng wifi băt sóng ko tốt lăm. Cần cải thiện.,4,22/02/2020,{FEATURES#Neutral};{GENERAL#Positive};
6584,sản phẩm ok pin tốt nhưng ko hiểu sao qua 1 tháng sử dụng thì có hiện tượng out ứng dụng Vltk mobile YouTube đột ngột ram 4G mà ???,3,8/10/2019,{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};
6585,Nếu có ý định mua con này mình khuyên các bạn nên tìm hiểu dòng khác. Vì con này dùng không mượt bằng nhiều con khác cùng phân khúc,2,5/8/2020,{PERFORMANCE#Negative};{GENERAL#Neutral};
6586,Không có gì để nói trừ hơi màu hết pin. Còn lại hoàn hảo. Thái độ phục vụ của nhân viên rất tốt và nhiệt tình,5,9/8/2019,{BATTERY#Negative};{GENERAL#Positive};{SER&ACC#Positive};
6587,"Máy mượt, chụp hình tốt, riêng cục pin lên 3600 thì cho 5 sao luôn, nói chung iphone cải thiện pin cho dòng ip 7 như vậy Ok, rất tiết không trang bị sạc nhanh",2,28/08/2017,{CAMERA#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};
6588,"Hồi mới mua máy thì thấy còn xài tốt, qua update đầu tiên thấy nản, mới đây nhất có update mới đầu tháng 1, up xong dạo qua 1 lượt mà muốn băm cái Note 10+ ra cho hả giận",1,13/01/2020,{PERFORMANCE#Negative};{GENERAL#Positive};
6589,Cho e hỏi là máy vẫn dùng bình thường nhưng khi bật wifi vào chơi liên quân thì đc lúc wifi lại bị mất trong 30 giây r lại tự có nó cứ bị liên tục như vậy có khi 10 phút lại bị 1 lần chơi game k đc thế là đt bị s ạ,4,31/08/2019,{FEATURES#Negative};
6590,Xài cũng ok lắm mà có điều hơi lag và đôi lúc bị đứng lúc mới mua thì pin tuột rất nhanh còn về sau thì thấy nó tuột ít,3,5/11/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
6591,"máy e ms mua trưa qua tại TGDD
hnay e xạc đầy pin và chs game pubg đc 3 tiếg.trog khi trên máy k có bất cứ ứg dụg j hay là game khác nữa.
cho e hỏi nv có fai pin bị lỗi k? s nhanh hết v ạ?",2,15/07/2020,{BATTERY#Negative};{OTHERS};
6592,Đánh  giá  sau vài ngày trải nghiệm pin 5000mah mà dùng ko bằng 4000mah của Vsmart vân tay lúc dc lúc ko quét lại cũng khó ko hố trợ rung khi chạm mà máy tầm trung ko bằng máy rẻ còn hố trợ loa nhỏ,2,11/5/2020,{FEATURES#Negative};{BATTERY#Negative};
6593,"đây là cái điện thoại nhiều lỗi nhất mà tôi từng dùng của samsung, dùng thì bị loại cảm ứng lung tung, bảo ra đổi cái mới thì nhân viên kiểm tra nói là không sao nên không đổi chán",1,26/09/2019,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};
6594,Không hiểu sao máy xem video trên web bị hiện tượng này. Những thứ còn lại đều ok,4,9/8/2020,{PERFORMANCE#Neutral};{GENERAL#Positive};
6595,"Sản phẩm tuyệt vời, sạc pin nhanh , chơi liên quân mượt mà , đa nhiệm tốt. Xứng đáng với giá tiền hiện tại",5,2/11/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
6596,Mua uổng tiền bỏ ra 4tr mua cái máy toàn lỗi lần đâu ủng hộ hàng việt mà tệ ntn thì cũg có lẽ là lần cúi cùng quá thất vọng,1,30/03/2020,{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
